episode,collision_0,collision_1,collision_2,reward_0,reward_1,reward_2,loss_0,loss_1,loss_2
1059,2,0,2,-2.391119901212541,-1.679502352340596,-4.1488989581342315,-0.040200114,-0.013682628,0.029998641
1060,7,11,18,20,20,-20,0.030203776,0.00422205,0.017789626
1061,2,8,10,0,0,0,0.050670754,0.06262593,-0.08177339
1062,2,4,6,20,20,-20,0.06798776,0.019802332,0.029287279
1063,2,13,15,0,0,0,0.024265649,0.060472444,-0.09357811
1064,6,8,14,0,0,0,0.015416261,0.030709777,-0.007978244
1065,2,9,11,0,0,0,0.050370347,0.039528143,0.04020928
1066,1,4,5,0,0,0,0.002283075,0.06369711,0.0093827965
1067,8,12,20,0,0,0,0.008197276,-0.03469579,-0.00077040197
1068,6,11,17,0,0,-1.3040496836955628,0.025870493,0.06347909,-0.036844652
1069,3,4,7,0,0,0,0.031937826,0.011245613,-0.12462419
1070,5,3,8,0,0,0,-0.039588876,-0.007012164,-0.028910592
1071,7,11,18,0,0,0,-0.011277575,0.007820678,0.062205326
1072,4,4,8,0,0,0,0.010866785,0.0758522,0.0212391
1073,1,13,14,0,0,0,-0.021803627,-0.0023895835,0.007368542
1074,1,1,2,0,0,0,-0.0017339742,-0.071114406,-0.03519616
1075,2,12,14,0,0,-0.5257688654344883,0.04774981,-0.010000443,-0.036041595
1076,7,6,13,0,0,0,0.077140935,0.05098028,-0.067180976
1077,3,12,15,0,0,0,-0.018410992,-0.0053118025,-0.030409103
1078,1,3,4,-0.6310328980588986,0,-1.0217168867198168,-0.0069316053,-0.066808656,-0.13472469
1079,5,1,6,0,0,0,-0.017926367,0.037405647,-0.0066343965
1080,11,13,24,0,0,0,-0.02454968,0.03869539,-0.06546681
1081,1,4,5,-0.30321603216962423,0,0,0.013207496,0.017293978,0.088170424
1082,2,1,3,0,0,-3.042679954468455,-0.06589055,-0.040243316,0.048485752
1083,4,5,9,0,-0.13078582068042577,-0.99407224159479,0.040818408,0.06695175,-0.026832238
1084,2,3,5,0,0,0,0.03108394,0.03561797,-0.06552106
1085,3,1,4,0,0,0,-0.048201956,-0.06782594,0.007519443
1086,1,5,6,0,0,0,0.036615815,-0.012981874,0.082942314
1087,3,2,5,0,0,0,-0.01164722,-0.017054053,-0.10667053
1088,7,6,13,0,0,0,0.0929492,-0.050823517,-0.032592956
1089,2,9,11,0,0,0,0.049568616,0.0024704426,-0.0005548239
1090,8,15,23,0,0,0,0.053346034,-0.018734574,-0.02830956
1091,1,4,5,-0.9218293110819409,0,0,-0.029446656,0.035312086,0.021633312
1092,2,4,6,-1.4667353604100475,0,-3.774383346909125,-0.0061357724,0.07649666,-0.0041562747
1093,3,6,9,0,0,0,-0.037687555,-0.04178316,-0.06355741
1094,2,3,5,0,0,-2.1532964255422895,0.005159309,-0.020690067,-0.017228598
1095,7,12,19,0,0,0,0.015209299,0.08862711,-0.00442469
1096,6,4,10,-2.0658686953041707,0,-2.0631457124702433,-0.042207245,0.015407983,-0.06854302
1097,3,0,3,0,0,0,0.013510649,0.011009655,0.013031615
1098,11,7,18,0,0,-2.025986526261857,0.054617815,-0.031674277,-0.03572192
1099,0,2,2,0,0,-4.740556112699181,-0.05386327,0.041416727,-0.10259918
1100,3,5,8,0,0,0,-0.020247929,0.022404416,0.002595148
1101,9,17,26,0,0,0,-0.046439618,-0.005415262,-0.040917292
1102,4,8,12,0,0,-0.10042954227451162,0.03584226,0.018721618,-0.047378626
1103,4,4,8,20,20,-20,-0.0485173,-0.005576228,0.06995472
1104,3,7,10,0,0,0,-0.026572295,-0.022223141,0.035819158
1105,0,5,5,0,0,0,0.02939734,0.019408364,-0.009765276
1106,4,8,12,0,0,0,0.09206301,-0.026672738,0.05727043
1107,5,8,13,40,40,-40,-0.0011001313,-0.032467872,-0.020634733
1108,6,8,14,0,0,0,0.085695356,0.023699712,-0.06846386
1109,4,8,12,0,0,0,0.017197981,0.022910124,-0.044514872
1110,7,9,16,-1.2783723668772873,0,0,0.0077837873,-0.012223534,0.050629187
1111,7,9,16,0,0,0,0.02166902,-0.022009926,-0.10173747
1112,11,4,15,20,20,-20,0.07955818,0.12550047,-0.052044913
1113,16,7,23,0,0,0,0.042783774,0.08940717,-0.11369347
1114,2,7,9,0,0,0,-0.038781077,-0.12990993,0.031542677
1115,5,11,16,20,20,-20,0.025775023,-0.08022694,-0.0037743403
1116,3,4,7,0,0,0,-0.0148832705,0.12963016,-0.006527071
1117,4,10,14,0,0,-4.3646484358655435,0.004722862,-0.031495806,0.036892146
1118,5,11,16,0,0,0,0.05285512,0.14719968,-0.09393089
1119,4,4,8,0,0,-0.7451069452390269,0.019343086,-0.027583968,-0.018133853
1120,9,9,18,0,0,0,0.0034463245,0.041396365,-0.07026532
1121,2,7,9,0,0,0,0.05089135,0.041710977,-0.01490096
1122,7,10,17,0,0,0,0.027684359,-0.031362537,-0.035021737
1123,2,4,6,0,0,-2.674071186066604,0.05031931,-0.028389238,-0.053605318
1124,7,5,12,0,0,0,-0.03264656,-0.04474945,0.016446553
1125,6,12,18,0,0,0,-0.013192692,0.04752581,0.0009479392
1126,7,5,12,0,0,0,0.022290485,0.046043254,-0.13176231
1127,2,11,13,0,0,0,0.032568548,0.043354437,-0.0061885784
1128,3,6,9,0,0,0,0.052425742,0.03213831,-0.0053716623
1129,3,6,9,0,0,-1.3837310630226618,0.07194438,0.011944537,-0.038765155
1130,3,6,9,0,0,-0.2619244791115727,0.0022717477,0.07847552,-0.1944304
1131,2,5,7,0,0,-4.819042222474546,-0.023737926,0.03615471,-0.0107375
1132,5,16,21,0,0,0,0.016170742,-0.022943992,-0.0068224873
1133,9,8,17,20,20,-20,-0.022779446,0.012526424,-0.06426328
1134,12,12,24,20,20,-20,0.07347408,0.17789876,-0.044791527
1135,8,6,14,0,0,0,-0.029048841,-0.044909313,0.06496725
1136,8,9,17,0,-2.191684841277789,-6.119791256600424,0.027530417,-0.065104306,0.12270536
1137,3,2,5,0,0,0,0.009240138,-0.0603045,0.1494341
1138,6,8,14,0,0,0,0.054444466,0.05725037,-0.13415875
1139,1,9,10,0,0,-1.1244297722093943,-0.06629071,-0.04755121,-0.028326461
1140,8,9,17,0,0,0,-0.051564638,-0.107967675,0.07769553
1141,1,7,8,-0.3158850008146352,-2.3382158206703925,-7.182467166024186,0.034143075,0.10356712,-0.029815156
1142,3,6,9,0,0,0,0.050875977,-0.05675273,-0.02189127
1143,12,1,13,0,0,0,0.051653214,-0.006483183,-0.023478866
1144,2,4,6,0,0,-4.035353400352207,-0.03742133,0.027809868,-0.0422968
1145,7,12,19,0,0,0,0.059827376,-0.036371145,0.012586086
1146,1,5,6,0,-1.8976738468720544,0,-0.01900573,-0.040544305,-0.13931756
1147,3,1,4,0,-2.6963315427830468,-0.9198210072077617,0.048024658,-0.057712536,0.044270772
1148,2,9,11,0,0,0,-0.05503055,-0.015933972,-0.040734157
1149,10,18,28,20,20,-20,-0.028761744,-0.029985152,0.035390064
1150,4,4,8,0,0,0,0.07775845,-0.033583406,-0.054244537
1151,5,2,7,0,0,0,0.06890842,0.124690145,-0.14966449
1152,3,7,10,0,0,0,0.011692342,0.04503567,-0.09384393
1153,7,9,16,0,0,0,0.011812377,0.07635305,0.043755684
1154,0,0,0,0,0,-2.308910981795843,0.03176526,-0.033717092,-0.023753216
1155,6,4,10,0,0,0,-0.058840886,-0.058107834,0.027055135
1156,7,12,19,0,0,0,0.0059731603,0.03881522,0.02567824
1157,4,10,14,0,0,0,0.09078207,0.051801845,-0.06010244
1158,2,4,6,0,0,0,-0.011431677,0.18351223,-0.052163795
1159,4,12,16,0,0,0,0.016681382,0.06209384,-0.10609602
1160,13,10,23,0,0,-0.35331228947427684,0.13357627,0.11899853,-0.07291548
1161,5,16,21,0,0,-0.5942855858724805,0.040412907,-0.024124585,-0.09581356
1162,6,16,22,0,0,0,0.009248036,-0.012946479,0.05612303
1163,9,12,21,0,0,0,0.07884179,0.046349376,-0.040536672
1164,9,13,22,0,0,0,-0.07221908,0.060822945,-0.13127278
1165,3,13,16,0,0,-2.4813815365559124,-0.08081991,-0.0077283774,0.078779586
1166,0,2,2,0,0,0,0.029689712,0.008690746,-0.08803903
1167,14,8,22,0,0,0,-0.00770407,0.10703394,0.055635028
1168,8,9,17,0,0,-1.473977195936138,0.053773824,0.015062175,-0.055344466
1169,10,4,14,0,0,0,0.049876582,0.0131972255,0.050524667
1170,2,9,11,-1.864791305524971,-2.520361294051252,-6.4252808764263385,0.033047188,0.051114872,-0.05412175
1171,9,5,14,0,0,-4.073173829521549,-0.028284032,0.05748355,-0.02425592
1172,3,6,9,0,0,0,-0.007905118,0.0066743945,-0.03256433
1173,3,2,5,0,0,0,-0.065953486,-0.12867382,-0.17932859
1174,6,8,14,0,-3.037170816534023,-2.121890137056662,0.04771558,-0.038995184,-0.12423645
1175,1,10,11,0,0,0,0.01034619,0.090354264,-0.076989174
1176,7,14,21,0,0,0,-0.04801048,-0.047573004,0.092182375
1177,9,4,13,0,0,0,-0.08070422,0.09650663,-0.0011404323
1178,4,6,10,0,0,0,-0.046455335,-0.0878512,0.059490193
1179,3,3,6,0,0,0,-0.034843307,-0.046348847,0.015786318
1180,4,6,10,0,0,0,0.06847144,0.015698833,0.069583505
1181,6,1,7,0,0,-8.171267293120184,0.057851486,0.021334387,-0.037630223
1182,9,6,15,0,0,0,-0.017559972,0.08693511,-0.07063971
1183,1,12,13,0,0,0,-0.025783967,0.13129593,-0.023439933
1184,7,7,14,0,0,0,0.08132198,0.13743837,-0.12727737
1185,4,10,14,0,0,0,0.0067102527,-0.10129932,-0.08254746
1186,1,5,6,0,0,0,-0.021320976,0.023778904,-0.03241237
1187,3,8,11,0,0,0,-0.04839338,0.01736713,-0.03907247
1188,10,8,18,0,0,0,0.0273824,0.08866552,-0.044621296
1189,3,7,10,0,0,0,-0.010197064,0.019513456,-0.11119441
1190,8,15,23,0,0,0,0.00012167812,-0.04893212,0.07170915
1191,3,4,7,0,0,0,-0.029917354,0.010910592,-0.08324518
1192,2,3,5,0,0,0,0.091085665,0.022860039,-0.022766104
1193,6,12,18,20,20,-20,0.044773117,0.07048847,-0.087832324
1194,3,7,10,0,0,-1.51529930748046,0.06099556,0.0048807287,-0.025135417
1195,16,10,26,0,0,-4.035549756869564,0.046724655,0.07679797,-0.10022213
1196,3,5,8,0,0,-2.2713467546688912,0.098283395,0.039740004,-0.03460662
1197,5,8,13,0,0,0,0.026110368,0.08812168,-0.10129211
1198,12,7,19,0,0,-2.50681515204264,-0.0989558,0.009819393,-0.033917025
1199,2,18,20,0,0,0,0.07290285,0.07200181,0.036062047
1200,16,6,22,0,0,0,0.042622793,0.04317973,-0.11908313
1201,3,5,8,0,0,0,0.072073944,0.035491947,0.024788147
1202,10,9,19,0,0,0,0.03357624,-0.032461233,0.049512453
1203,4,10,14,0,-1.599119648526759,-1.4146143180654724,0.037206244,-0.06188812,-0.041268278
1204,7,2,9,0,0,0,-0.018775096,0.009414408,0.025446199
1205,13,12,25,0,0,0,-0.015504037,0.017540736,0.0026445056
1206,7,4,11,0,0,0,0.079592615,-0.06753446,-0.11759934
1207,9,9,18,0,0,0,0.043030463,-0.06863991,-0.032938194
1208,3,16,19,0,0,-1.072080802042381,0.08767918,0.04282425,-0.030576
1209,5,7,12,0,0,0,0.0509932,0.034128606,-0.04402463
1210,10,7,17,0,0,0,0.009194243,0.030338535,0.037464634
1211,6,4,10,0,0,0,0.048367757,0.0666895,0.030287605
1212,2,9,11,0,0,0,0.036333267,0.029012235,0.012460998
1213,6,8,14,0,0,0,0.03372978,-0.07367063,-0.053291667
1214,2,2,4,0,0,-1.9391396672129613,-0.016575016,-0.06372567,-0.05125025
1215,2,10,12,0,0,0,0.0014524525,0.012786616,-0.024310794
1216,8,11,19,0,0,0,-0.011236377,0.02235985,0.009094601
1217,8,3,11,0,0,0,-0.026676398,-0.050298337,0.042603403
1218,11,9,20,0,0,0,0.013025748,0.11774578,0.013874629
1219,9,13,22,0,0,0,0.0013255286,0.013850337,0.08222656
1220,6,11,17,0,0,0,-0.001254139,-0.13228205,-0.014475522
1221,12,9,21,0,0,0,-0.008134622,-0.084149696,0.014019339
1222,7,10,17,0,0,0,-0.045124322,-0.039775044,-0.13184553
1223,6,12,18,0,0,0,-0.0076763644,0.0687838,-0.047581233
1224,8,13,21,0,0,0,0.047965992,0.106484264,-0.065160334
1225,5,3,8,0,0,0,-0.018259909,-0.01567898,0.0043478953
1226,16,8,24,0,0,0,-0.026808022,-0.023505345,0.023853455
1227,9,9,18,20,20,-20,-0.04344099,-0.068991974,-0.0015719414
1228,4,13,17,0,0,0,0.0077338363,0.14138085,-0.0072573586
1229,7,5,12,0,0,0,0.023710404,-0.047990084,0.025300648
1230,2,4,6,0,0,0,0.031717945,0.027257204,-0.03627713
1231,4,17,21,0,0,0,0.031324677,0.028372083,-0.07875823
1232,12,8,20,0,0,0,0.046205804,0.00051687955,-0.009273141
1233,14,6,20,0,0,-2.628943898176395,0.018822886,0.10551589,-0.04641799
1234,9,11,20,20,20,-20,0.07388666,-0.0015680945,0.037018415
1235,7,6,13,20,18.90555731580329,-22.30905850612151,0.047808237,-0.13995124,-0.03282533
1236,5,6,11,0,0,-2.9198295068623867,0.0059038545,-0.032732517,0.031482894
1237,6,2,8,0,0,-0.2539057648178522,0.03841346,0.0501786,0.03882488
1238,17,5,22,0,0,0,-0.051026106,-0.13395229,0.020415738
1239,7,6,13,0,0,0,0.031899568,0.06935348,-0.08841882
1240,11,2,13,0,0,0,0.0066133966,-0.035497785,-0.010172771
1241,7,16,23,0,0,0,0.05479573,0.14283061,-0.13171566
1242,7,8,15,0,0,0,0.023702083,-0.0830368,0.010601721
1243,9,5,14,0,0,0,0.01614924,0.046986733,-0.15426199
1244,2,9,11,0,0,-3.715326209532819,-0.0071001146,0.09809924,-0.082773626
1245,4,14,18,0,0,0,-0.009154904,-0.052847907,-0.004403113
1246,3,6,9,0,0,-2.0377808833866804,0.07403769,0.08782458,-0.01213803
1247,6,12,18,0,0,0,-0.04897893,0.17031771,0.008939963
1248,6,10,16,0,0,-1.4348732097271433,-0.021303816,-0.02660118,0.08528491
1249,2,13,15,0,0,0,-0.0058935345,0.061089646,-0.03490967
1250,8,8,16,0,0,0,0.0434873,-0.07629421,-0.034624547
1251,6,13,19,0,0,0,0.040351983,-3.3601522e-05,-0.0044824006
1252,3,7,10,0,0,0,0.014687372,-0.0380052,0.031526733
1253,2,10,12,0,0,0,0.03269047,0.07820371,0.008926091
1254,3,8,11,0,0,0,0.116732925,-0.027840162,0.02760446
1255,6,21,27,0,0,0,0.057836175,0.081633195,-0.027055938
1256,6,12,18,20,20,-20,-0.029102838,0.04378002,0.116905205
1257,4,7,11,0,0,0,0.044908725,0.05004196,-0.045265466
1258,10,6,16,0,0,0,0.04133648,-0.019190837,-0.050638042
1259,9,8,17,0,0,0,-0.024881272,0.084122926,0.010204702
1260,11,10,21,0,0,0,-0.0023527623,0.013447885,0.017853742
1261,1,17,18,0,0,0,-0.0055496264,-0.042440947,0.1017132
1262,6,6,12,0,0,0,0.04173986,-0.02821847,0.023521457
1263,14,8,22,0,0,-2.0743539838149565,0.02492753,-0.01747902,0.05073214
1264,9,12,21,0,0,-2.183951488845815,0.016664283,0.07084957,-0.03835814
1265,0,7,7,-2.162021621432134,-2.284191239368013,-6.066092923073275,-0.0038605595,0.027449036,-0.0071594296
1266,2,4,6,0,0,0,-0.013446675,0.062181093,-0.102043055
1267,12,8,20,0,0,0,0.042062722,0.14985417,0.14411914
1268,5,16,21,0,0,0,0.016855162,-0.0144468425,0.008104464
1269,1,13,14,0,0,0,0.017935751,-0.039378062,0.025608001
1270,9,3,12,0,0,-3.2228319982916567,0.0589088,-0.0050736573,0.07831202
1271,14,9,23,0,0,0,-0.02063162,0.18363647,-0.029937707
1272,8,16,24,-2.8539744314553293,0,-0.21770787103131406,-0.060372658,-0.052533988,-0.003374462
1273,3,8,11,0,0,0,0.06743882,0.027545327,-0.117737286
1274,6,9,15,0,0,0,0.07485569,-0.030353455,-0.010896761
1275,6,13,19,0,0,0,0.009137643,-0.04062699,-0.05842304
1276,20,6,26,0,0,0,-0.009278731,-0.055662785,0.002680359
1277,5,9,14,20,20,-20,-0.0037071896,-0.1681721,0.05920902
1278,4,13,17,0,0,0,0.014520719,0.019385356,-0.025264764
1279,12,4,16,0,0,0,-0.016607985,-0.101944424,0.0033675956
1280,4,4,8,0,0,0,-0.0290104,-0.0035325265,0.052322987
1281,5,9,14,0,0,0,-0.037021574,-0.035290908,0.06644159
1282,7,15,22,20,20,-20,-0.019369997,0.076454654,0.025025675
1283,7,4,11,0,0,0,0.054177016,0.012621354,-0.04455291
1284,7,7,14,0,0,0,0.07375302,0.03502081,0.0016926265
1285,6,7,13,0,0,0,0.029850306,-0.02722929,-0.040518418
1286,8,8,16,0,0,0,0.02582672,0.023673821,-0.046827815
1287,1,4,5,0,0,0,-0.009422299,-0.036169596,-0.01196409
1288,2,9,11,0,0,0,-0.02028287,0.028455263,-0.1162995
1289,0,6,6,0,0,0,0.0132342065,0.012923516,0.06812301
1290,7,6,13,0,0,-2.0042765861088827,0.0042891693,0.012631522,-0.05662777
1291,11,7,18,0,0,0,-0.030053914,0.066179715,0.0851782
1292,5,3,8,0,0,-1.1447182838220837,0.033316847,0.008520136,-0.09887786
1293,9,13,22,0,0,-8.252196119694963,-0.0038608324,-0.026544832,-0.013149645
1294,11,3,14,0,0,-2.040546445320812,0.038803924,-0.011601586,-0.011197989
1295,4,7,11,0,0,0,-0.0017858339,0.049864843,0.07224184
1296,9,10,19,0,0,0,0.020929908,-0.096713275,-0.010892804
1297,5,3,8,0,0,0,0.071808286,0.0015481544,-0.04505103
1298,6,9,15,0,0,0,0.019700093,-0.14184941,0.084508315
1299,8,0,8,0,0,0,0.057197925,-0.029597826,0.044966295
1300,10,6,16,0,0,0,0.10370769,0.0017195606,-0.11495941
1301,9,8,17,0,0,0,0.017112803,0.032741975,-0.052664235
1302,9,5,14,0,0,0,0.0835088,0.07266659,0.01019224
1303,9,15,24,0,-2.0748136047448686,0,-0.045987092,-0.01011588,-0.0021222401
1304,6,5,11,0,0,0,0.025264058,-0.056204792,0.013806939
1305,7,12,19,0,0,0,-0.016634883,0.019010965,-0.14529234
1306,8,15,23,0,0,0,0.051676374,0.053584293,0.10167133
1307,0,11,11,0,0,0,-0.0068901414,0.06598244,-0.0032457376
1308,5,14,19,0,0,0,-0.04196106,0.06701065,-0.11245272
1309,12,5,17,0,0,0,0.07164896,-0.01097631,0.065070435
1310,9,9,18,0,0,0,0.023714764,0.042126253,0.075743675
1311,5,9,14,0,0,-1.0229840174772908,0.03417988,0.06268236,-0.059735946
1312,8,16,24,0,0,0,0.00035993813,0.07848303,0.00079520285
1313,7,11,18,0,0,0,0.008217154,0.014659071,-0.02212746
1314,8,7,15,0,0,0,0.042694487,0.035881285,-0.0642068
1315,8,7,15,20,20,-20,-0.03133131,0.10741143,-0.01782944
1316,8,8,16,0,0,0,-0.0051461887,0.06958319,-0.013079018
1317,9,8,17,0,0,0,0.02742899,-0.008776491,0.07208001
1318,8,15,23,0,0,0,-0.064944774,-0.06573524,0.0051010824
1319,7,3,10,0,0,0,0.07914984,-0.0011278116,-0.06391303
1320,12,13,25,0,0,0,0.026915284,-0.012786913,-0.013793509
1321,9,16,25,0,0,0,-0.047887992,0.03851232,0.055312816
1322,11,8,19,0,-2.725699080262446,-0.29494966570003056,-0.03891265,-0.010609865,0.030435003
1323,7,10,17,20,20,-20,0.039343692,-0.02482123,0.07206312
1324,10,14,24,0,0,0,0.03967839,0.019660419,-0.010824085
1325,8,11,19,0,0,0,0.06297139,-0.036472704,0.008941418
1326,7,9,16,0,0,0,0.084260635,0.041087512,-0.117857344
1327,7,10,17,20,20,-20,-0.025205282,0.009085536,0.0983215
1328,7,9,16,0,0,0,-0.057667397,-0.034729157,0.0012008953
1329,4,12,16,0,0,-2.294612366584762,-0.037419688,-0.0684542,0.047533154
1330,15,9,24,0,0,0,0.0823596,-0.02389191,-0.025630668
1331,14,5,19,0,0,-1.9130513187435993,0.004656019,0.019229494,-0.006271336
1332,8,5,13,0,0,-0.9064672100189264,-0.031440295,-0.028356222,0.0045975805
1333,7,17,24,0,0,0,0.020840563,0.10739186,-0.12786414
1334,8,9,17,0,0,0,0.03737397,0.0878401,0.04286034
1335,5,21,26,0,0,0,0.056576442,0.08101704,-0.073922835
1336,7,14,21,0,0,-0.006906619879369913,0.006416233,0.012713563,0.06971706
1337,8,11,19,0,0,0,0.034713544,0.031384382,-0.049817
1338,11,3,14,0,0,0,0.04708179,0.0016149128,0.054228373
1339,14,14,28,0,0,0,0.03634413,0.094097875,-0.026819687
1340,8,3,11,0,0,0,0.06397765,0.07055777,-0.107018225
1341,14,13,27,0,0,0,0.03718432,0.008298783,-0.037119985
1342,9,13,22,0,0,-3.9175950644166315,-0.05347187,0.05236946,-0.006244032
1343,15,11,26,0,0,-0.18735817751982742,-0.01011329,-0.03424099,0.061393414
1344,6,10,16,0,0,0,0.031182146,-0.06856658,0.003250636
1345,6,9,15,20,20,-20,0.00025236487,-0.08300024,0.06591021
1346,2,14,16,0,0,0,0.04583129,-0.02682557,-0.011248998
1347,16,15,31,0,0,0,-0.0017206478,-0.017652417,-0.03721652
1348,4,7,11,0,0,-2.5486490678404228,0.015707575,0.053428963,-0.015761074
1349,7,16,23,0,0,0,0.0063241627,0.010414779,0.03680485
1350,5,8,13,0,0,0,0.0464516,0.092270985,-0.13229479
1351,15,9,24,0,0,0,0.043435983,-0.073337495,-0.03435744
1352,17,22,39,0,0,0,0.0052737975,0.023915825,-0.15216002
1353,10,7,17,0,0,0,0.023761068,-0.002270274,0.0013137907
1354,12,10,22,0,0,0,0.02041149,-0.057730254,-0.00094486
1355,3,6,9,-2.076564029548065,0,-3.090153662536847,0.22346058,-0.09297436,-0.029115973
1356,1,15,16,0,0,0,-0.0377179,-0.007967613,-0.0066545415
1357,12,6,18,0,0,0,0.031837795,0.05626587,-0.13014536
1358,6,17,23,0,0,0,-0.04417884,0.01945234,-0.00027574302
1359,5,12,17,0,0,0,0.029283857,-0.050728537,-0.0072590257
1360,8,8,16,0,0,0,-0.059526846,0.006836729,-0.0702286
1361,10,5,15,0,0,0,0.080670334,0.0380438,0.0039900756
1362,6,8,14,0,0,0,0.12404717,0.041276798,-0.024751954
1363,9,10,19,0,0,0,0.050881863,0.04522073,0.0063404073
1364,5,15,20,0,0,0,0.05480669,0.10054483,-0.0824913
1365,6,16,22,0,0,0,-0.031956464,-0.064669825,0.018301787
1366,6,4,10,0,0,0,0.03902562,0.014739263,-0.005177021
1367,10,3,13,0,0,0,0.03901427,-0.05001317,-0.027641399
1368,16,4,20,0,0,0,0.059026644,-0.033682555,0.11319031
1369,12,5,17,20,20,-20,-0.06373162,-0.025527315,-0.03637602
1370,6,5,11,0,0,0,-0.021079995,0.021512903,0.07184002
1371,9,13,22,20,20,-20,0.06649064,0.12669641,0.05524874
1372,4,0,4,-3.091429690530338,-2.1244541161090154,-9.027869073671413,-0.03164242,-0.020141488,-0.04161951
1373,11,9,20,0,0,0,-0.0031639845,0.04040636,-0.009904133
1374,13,9,22,0,0,0,-0.04824133,0.0312851,0.013402754
1375,4,3,7,0,0,0,0.035491623,-0.09365917,-0.07353554
1376,11,5,16,-0.6294617076912656,0,-1.5795449890722302,-0.09089355,0.06568956,-0.06628951
1377,5,7,12,0,0,0,0.008584389,-0.0015063804,-0.07691546
1378,16,12,28,0,0,0,-0.02834286,0.07395906,-0.011289894
1379,5,17,22,20,20,-20,0.07776596,0.034986354,-0.0600325
1380,4,10,14,0,0,0,0.03967224,0.038725697,-0.148757
1381,1,7,8,0,0,0,-0.0022091388,0.029297788,-0.03788228
1382,10,9,19,0,0,0,0.04838944,0.018426485,-0.074915774
1383,11,7,18,0,0,-2.968827550307075,-0.12216755,0.058578033,-0.01868723
1384,8,9,17,0,-0.46867505884642613,-0.2990022683722615,0.025673583,-0.050158873,-0.06602663
1385,9,9,18,0,0,0,0.07163401,0.024340546,0.008190974
1386,8,6,14,0,0,0,0.016331926,-0.042694964,0.04022907
1387,11,16,27,0,0,0,0.016477047,-0.036155064,0.032120973
1388,10,6,16,0,0,0,-0.048216417,0.05456584,-0.07084239
1389,10,3,13,0,0,0,3.0429363e-05,0.025429923,-0.035748724
1390,10,9,19,0,0,0,0.049794078,0.03689945,0.010229421
1391,10,10,20,0,0,0,0.04438553,-0.049387235,-0.0038792563
1392,9,9,18,0,0,0,0.059352443,-0.02659116,0.016461264
1393,7,8,15,20,20,-20,-0.07904392,0.044409342,-0.021517057
1394,6,11,17,0,0,0,-0.021269968,0.004209074,0.08341528
1395,7,6,13,0,0,0,0.027814722,0.028342573,0.0571372
1396,12,3,15,0,0,0,0.1003258,0.048971023,0.057351947
1397,7,5,12,0,0,0,-0.018594965,-0.022712765,0.092144355
1398,3,5,8,0,0,-2.2591738981098772,-0.017979478,-0.05093794,-0.026995447
1399,7,12,19,0,-0.34938359444922407,-3.482781281039827,-0.0050204326,0.01578107,0.0436593
1400,7,8,15,0,0,0,0.013229221,0.057989407,-0.10941249
1401,12,16,28,0,0,0,0.02605358,0.011313558,-0.037855376
1402,7,8,15,0,0,0,0.14229554,0.05230672,-0.038641367
1403,9,10,19,0,0,0,-0.06507568,0.026213842,-0.049041625
1404,2,7,9,0,0,0,0.012089618,0.107230686,-0.02974077
1405,11,11,22,0,0,0,0.056666512,0.1131188,-0.11766574
1406,9,19,28,0,0,0,-0.0037395358,0.062996484,-0.004929081
1407,11,17,28,20,20,-20,0.0031635475,0.1513412,-0.101517886
1408,7,6,13,0,0,0,-0.040462494,0.028330632,0.08675155
1409,4,10,14,17.864945894035085,20,-22.557536263320056,-0.0244603,-0.09287496,-0.056963846
1410,13,10,23,0,0,0,0.025669007,0.13375442,-0.019113526
1411,6,4,10,0,0,0,0.053755194,0.054348774,-0.046405435
1412,2,4,6,0,0,0,0.013817318,-0.033397466,-0.030409627
1413,15,14,29,20,20,-20,0.12673087,0.032753896,-0.06855085
1414,3,12,15,0,0,0,0.029783003,-0.03749863,0.028313741
1415,6,9,15,0,0,0,0.07286079,0.040567335,0.016812596
1416,9,8,17,0,0,0,0.033339053,-0.06197027,-0.03612844
1417,11,16,27,0,0,0,-0.02519977,-0.085429594,0.060043246
1418,7,11,18,0,0,0,0.03708847,-0.013695199,-0.07559048
1419,18,13,31,20,20,-20,0.1727623,-0.010984425,-0.0067676543
1420,7,8,15,0,0,0,-0.05126444,0.049144,-0.06309405
1421,14,2,16,0,0,0,-0.04151862,0.20909908,0.0016016674
1422,8,10,18,20,20,-20,0.024336254,0.09870958,-0.008676992
1423,11,9,20,0,0,-3.5027168135728504,0.02394866,0.030527223,0.06794117
1424,7,7,14,0,0,0,0.024205051,0.0009677601,0.078742355
1425,8,15,23,0,0,-2.059936218814069,0.08528322,-0.09179867,-0.0009909379
1426,12,8,20,0,0,0,-0.07742498,0.031259164,-0.03645968
1427,9,7,16,0,0,0,0.052138317,0.058764122,-0.07082105
1428,5,5,10,0,0,0,0.0123988725,-0.121146806,-0.042358786
1429,4,5,9,-0.4773364577251149,0,-2.5587083014147534,0.0067528184,-0.06369266,-0.07722325
1430,23,9,32,20,20,-20.650001197873195,-0.020191379,-0.051280774,-0.025106555
1431,8,6,14,0,0,0,-0.051674873,0.14284925,-0.030684613
1432,13,5,18,0,0,0,0.05957697,0.02120266,-0.014899121
1433,8,5,13,0,0,0,-0.06805778,-0.049204662,0.025930356
1434,4,8,12,0,0,0,-0.040335722,-0.02639935,-0.030832889
1435,15,9,24,0,0,0,-0.0047006393,0.04653844,-0.09656947
1436,20,10,30,0,0,0,0.013414588,-0.011100334,0.08211582
