episode,collision_0,collision_1,collision_2,reward_0,reward_1,reward_2,loss_0,loss_1,loss_2
69,2,1,1,-0.9542540895680496,-4.3256049026587,0,-0.021010652,0.076937445,0.062062006
70,4,3,1,0,-3.2461242895735833,0,0.0071055316,-0.03415889,-0.02781448
71,3,3,0,0,-3.3210098077059036,0,-0.020413212,-0.068957336,0.0
72,2,0,2,0,-1.472912188647142,0,-0.19262272,-0.01924008,0.19344914
73,8,8,0,0,-2.7307496358417893,0,-0.08634999,0.16468185,0.0
74,0,0,0,0,-2.6695448556402477,0,0.0,-0.08034058,0.0
75,5,0,5,0,-2.582754120914194,0,-0.13128848,-0.029254027,0.18452805
76,6,0,6,0,0,0,-0.049300537,0.016469592,0.05930347
77,1,0,1,0,-3.490783165769956,0,-0.00493512,0.12440102,0.18378441
78,4,4,0,0,0,0,0.062173873,0.052947897,0.0
79,2,2,0,0,0,0,-0.11551247,-0.0281451,0.0
80,3,3,0,0,0,0,-0.10385533,-0.058489233,0.0
81,9,0,9,0,0,0,-0.21025914,-0.01527555,-0.006066611
82,4,4,0,-2.3975239960333288,-3.4831656818489067,0,-0.067380935,0.024120836,0.0
83,4,4,0,0,-2.334262397455407,0,-0.08739149,-0.024543926,0.0
84,1,1,0,0,-2.008268781528942,0,-0.08652006,0.09472082,0.0
85,4,4,0,17.50823076379131,-22.201861500876696,0,-0.10020514,-0.033912253,0.0
86,4,4,0,0,-0.5566189379197772,0,-0.073136725,0.1449233,0.0
87,8,8,0,20,-20,0,0.15102057,-0.05469927,0.0
88,5,5,0,-1.3218290312813807,-1.8923731081305162,0,0.10100872,0.16424806,0.0
89,8,8,0,-2.495567956581914,-0.9293486042578536,0,0.0025726962,0.086190864,-0.036779966
90,18,18,0,0,0,0,0.06284322,-0.008089171,0.12107338
91,11,11,0,-2.2242106634426695,-2.339397717106762,0,-0.09571071,0.074441254,0.0
92,10,10,0,-2.0205559153972463,-2.850570293857311,0,-0.022277333,-0.04883101,0.0
93,4,4,0,-2.9670314818960786,0,0,0.023008756,-0.1768375,-0.0844582
94,3,3,0,-1.4038743372811946,-0.7895808382391079,0,-0.023939414,0.11478338,-0.19095695
95,9,9,0,0,0,0,-0.07542054,0.10177927,0.0
96,1,1,0,-3.302707287445127,0,0,0.0068867914,0.017551016,0.0
97,7,7,0,0,0,0,-0.045795742,0.116013184,0.0
98,9,9,0,0,0,0,0.16423693,0.0100389505,0.0
99,8,8,0,0,0,0,-0.19776618,-0.047422186,0.052486703
100,6,6,0,20,-20,0,-0.19207492,0.080660045,0.0
101,21,21,0,0,0,0,0.014005432,-0.038943596,0.0
102,12,12,0,0,0,0,0.066143826,0.034596104,0.0
103,4,4,0,0,-2.370647563139152,0,-0.06953351,0.13095526,0.0
104,19,16,3,0,0,0,0.046031356,-0.020708252,0.10632671
105,3,3,0,0,-0.4277127557905369,0,-0.012231066,0.0038687992,-0.0044718273
106,11,11,0,0,0,-2.0723916230094335,-0.028718762,0.27711615,-0.11198181
107,11,11,0,0,0,0,-0.053414434,0.0804705,-0.13412917
108,14,14,0,0,0,0,-0.07739684,-0.054748703,0.0
109,16,16,0,0,0,0,-0.001254282,-0.077976055,0.0
110,14,13,1,-2.3658491070585543,-1.1955620888213625,0,-0.045873135,0.0017310906,-0.05904128
111,3,3,0,0,0,0,-0.050066903,0.06591586,0.0
112,28,28,0,20,-20,0,-0.0698303,0.11640172,0.0
113,6,6,0,0,0,0,0.015714822,0.049833145,0.0
114,13,13,0,0,0,0,0.17829981,-0.065604955,0.030290117
115,6,6,0,-2.011281079635351,-1.027940915923835,0,0.040293828,0.09008649,0.0
116,8,8,0,0,0,0,0.008843966,-0.16941024,0.0
117,13,12,1,20,-20.48999476477349,0,0.12586556,-0.0022614289,-0.06695421
118,7,7,0,18.014763772883605,-22.524628613988575,0,0.02529807,-0.02142923,0.0
119,11,11,0,0,-1.4725515209347328,0,-0.060068153,-0.07219973,0.020853586
120,7,7,0,-2.0130440482847627,-1.8124354607886817,0,0.029460104,0.12401513,0.0
121,4,4,0,-3.391404152400722,-4.052115333096273,0,0.035151966,0.02315734,0.0
122,10,10,0,0,0,0,-0.037596446,-0.076115176,0.0
123,3,3,0,-2.5244090150332386,-5.258526548355372,0,0.012438333,0.027759677,0.0
124,10,10,0,0,-2.6063520516948464,0,-0.04023153,0.013976612,0.0
125,8,8,0,0,0,0,0.07221839,0.018539857,0.0
126,0,0,0,-3.169665064285361,-4.919395397341848,0,-0.13668475,-0.10120937,-0.27988228
127,4,2,2,0,-2.5849467386511,0,0.12616119,-0.059703097,0.048862457
128,1,1,0,0,0,0,0.029287217,-0.14197092,0.0
129,3,2,1,0,0,0,0.1116351,0.13871935,-0.039627194
130,3,2,1,20,-20,0,0.0018308163,-0.0045345114,0.097565845
131,1,0,1,0,0,0,-0.107031964,0.003380587,0.05679999
132,0,0,0,0,0,0,0.0,-0.083653904,0.0
133,3,3,0,0,0,0,0.053208705,0.028868794,0.06627179
134,0,0,0,0,0,0,0.0,0.026144428,0.0
135,9,8,1,0,0,0,0.062715836,-0.024384463,-0.062038522
136,9,9,0,0,0,0,-0.08374767,-0.13444436,0.0
137,2,1,1,0,0,0,-0.020721149,-0.08136772,-0.056516733
138,4,4,0,0,0,0,0.062050413,-0.14006473,0.0
139,9,9,0,0,0,0,-0.00079459307,-0.092318915,0.0
140,3,3,0,0,0,0,0.034222703,-0.023082418,0.09432589
141,0,0,0,0,0,0,0.0,0.0,0.0
142,5,5,0,0,0,0,0.1159385,-0.0042987345,0.0
143,9,8,1,0,0,0,-0.11115425,-0.022467641,0.108551666
144,5,5,0,0,0,0,0.14611958,0.044069204,0.017367676
145,6,6,0,0,0,0,0.04247855,0.0006049299,0.0
146,3,3,0,0,0,0,-0.13188933,0.11210316,0.0
147,11,9,2,0,-1.3560445360152906,0,0.10785366,-0.056130424,0.1217087
148,8,4,4,0,-1.8346290845615831,0,-0.019826615,-0.024107838,0.1336638
149,11,11,0,17.885334005646385,-20.33479779242285,0,-0.00200758,0.0045578647,0.0
150,9,9,0,0,0,0,-0.01366425,0.048777524,-0.034720015
151,5,5,0,-0.17628939096612228,-2.1035719098271004,0,0.05879291,-0.0545543,0.0
152,2,2,0,-2.0301532549583543,-3.0646058880711906,0,0.07442934,-0.2199904,0.0
153,4,3,1,-2.6614833033652845,-2.88092440407467,-2.038721797139138,-0.035820242,-0.03524602,-0.015755117
154,0,0,0,-5.8505399818842125,-2.307926943457919,0,0.07425824,-0.07470362,0.0028103136
155,6,6,0,-1.1390582138975702,-3.8391420304591577,-1.1917988732222917,0.04229562,-0.08206985,0.008680091
156,0,0,0,-4.709092549292382,-3.343947698319919,0,-0.1469644,0.07019735,-0.06404201
157,0,0,0,-2.46647476942953,-2.879044007803673,0,0.03786496,0.06731242,-0.033069786
158,2,2,0,0,0,0,-0.083473206,0.03986055,0.0
159,4,4,0,0,-0.3066692060049281,0,-0.08789509,0.045182258,0.0
160,2,2,0,-2.0560336361335714,0,0,-0.061149225,-0.15750903,0.0
161,6,6,0,-0.2749100370301383,-0.4106225270725994,0,0.091919385,0.050419893,0.0
162,1,1,0,0,0,0,-0.084215604,-0.08737193,0.0
163,0,0,0,0,0,0,0.0,0.07269174,0.0
164,0,0,0,0,0,0,0.05742325,-0.03145984,0.0
165,10,10,0,0,0,0,-0.022073576,-0.0855652,0.0
166,2,2,0,0,0,0,0.03033074,-0.11864012,0.0
167,5,5,0,0,0,0,0.044620086,0.059051204,0.0
168,5,5,0,0,0,0,0.058755606,0.0023061633,0.0
169,9,8,1,0,0,0,-0.11941825,-0.039073244,0.030702181
170,4,4,0,0,0,0,0.0016547776,0.058343578,0.0
171,3,3,0,0,0,0,-0.008740945,-0.0027871178,0.0
172,12,12,0,0,0,0,-0.15253426,0.1345135,0.0
173,4,4,0,0,-1.6437054019435116,0,-0.07403336,0.023248635,0.0
174,6,5,1,0,0,0,0.11632101,-0.085839294,0.13260204
175,12,12,0,0,-2.193034288003452,0,0.1178153,-0.011391573,0.0
176,7,7,0,0,0,0,0.013428065,-0.158642,0.0
177,8,8,0,0,0,0,-0.00016344071,0.015013089,0.0
178,7,7,0,0,-0.9049372428261737,0,-0.028371878,-0.025369711,0.0
179,8,8,0,0,-2.1378304229448672,0,-0.014229312,-0.13995694,0.0
180,14,14,0,0,-2.1221940032549047,0,-0.12388511,0.010686183,0.0
181,12,12,0,0,-1.8469339330055101,0,0.021727104,-0.030062694,0.13350153
182,14,14,0,-1.1567768994339889,-2.741275446885898,0,-0.121259995,-0.006122398,0.0
183,7,7,0,-2.150902546300558,-3.7948640832706486,0,0.0061992314,-0.0073984526,0.0
184,16,16,0,-0.3076703095096911,-2.5213963774672488,0,-0.01005326,-0.0007281971,0.0
185,14,14,0,-2.9336909673457905,-1.9264342206131513,0,0.059378017,0.061276063,0.0
186,16,16,0,-1.8003055125657363,-2.7133447935464967,0,-0.0016208505,0.086792424,0.08546067
187,14,14,0,-2.412444154918807,-2.9489769831285706,0,-0.057755698,0.10580515,0.0
188,17,17,0,-3.1220404486094737,-1.7631165296368656,0,-0.0013114071,-0.065798834,0.0
189,10,10,0,-3.1295579246515968,-2.8167558616331005,0,0.07296884,0.0372919,0.0
190,15,15,0,-4.8852544751138005,-2.8512224064522016,0,-0.11659611,0.04322868,0.0
191,17,17,0,-2.9109337416177157,-3.5488821226970613,0,0.027633674,0.0017973947,0.0
192,5,5,0,-4.008990366990938,-1.4164696066286209,0,0.035262164,-0.0869436,0.0
193,9,9,0,-2.6374495798309265,-2.7203771934453633,0,0.03956589,-0.02748817,0.18234377
194,7,7,0,-2.558273269411771,0,0,0.013646536,-0.017808475,0.0
195,5,5,0,-3.2440345096227534,-2.170126100834242,0,-0.13607508,-0.052835494,0.0
196,9,9,0,-2.479471188921837,0,0,0.037277117,-0.056593608,0.0
197,7,7,0,-2.748907604557007,0,0,-0.05465352,0.14561448,0.0
198,26,26,0,-2.3199643619065933,-1.0188068250197868,0,-0.11602629,0.19431046,0.0
199,13,13,0,0,0,0,-0.07763979,-0.011684528,0.0
200,22,22,0,0,0,0,-0.088863164,-0.081260465,0.0
201,18,18,0,0,0,0,-0.020398345,0.11304125,0.0
202,27,27,0,0,0,0,-0.055065736,0.10057949,0.0
203,28,28,0,0,0,0,-0.1453616,-0.026713548,0.086439714
204,19,19,0,0,0,0,-0.005796547,-0.096882194,0.0
205,20,20,0,0,0,0,0.027466178,0.06429299,0.047809396
206,29,29,0,20,-20,0,-0.021319289,-0.013221169,0.0
207,22,22,0,20,-20,0,-0.01687899,0.07406208,0.10321586
208,23,23,0,0,0,0,0.0076365946,-0.0083774235,0.11510194
209,33,33,0,0,0,0,0.071355835,-0.018344235,0.0
210,28,28,0,20,-20,0,-0.054854456,0.29649508,0.0
211,34,33,1,0,0,0,0.0038370085,-0.03789374,0.034473
212,14,14,0,0,0,0,0.0070804358,0.021909712,0.0
213,17,17,0,0,0,0,0.014321757,0.02613061,-0.07396567
214,24,24,0,0,0,0,-0.09284613,0.04367565,0.0
215,26,26,0,0,0,0,0.08257452,0.16756289,0.0
216,21,21,0,20,-20,0,0.009791894,0.032687437,0.0
217,25,24,1,0,0,0,0.087875694,0.034685012,0.09682063
218,29,29,0,20,-20,0,-0.011066084,0.12069273,0.0
219,19,19,0,0,0,0,0.107941456,-0.030391464,0.0
220,19,19,0,20,-20,0,-0.10101861,0.03062471,0.06709598
221,18,14,4,0,0,0,-0.10111241,0.00095403194,0.04726476
222,8,7,1,0,0,0,-0.10538238,0.08764236,0.0041079163
223,21,18,3,20,-20,0,-0.08429289,-0.035082284,-0.020225748
224,10,10,0,0,0,0,-0.1212615,0.034213375,0.0
225,21,18,3,0,0,0,-0.2622583,-0.0428217,0.13969131
226,9,8,1,0,0,0,0.14333628,-0.1806905,0.10768551
227,8,7,1,0,0,0,0.07550811,-0.20006666,0.06335627
228,8,8,0,20,-20,0,-0.010673306,-0.10886778,0.0
229,13,12,1,0,0,0,-0.053148,-0.013182049,0.09562441
230,6,6,0,0,0,0,0.03118381,-0.00686882,0.07154047
231,9,6,3,20,-20,0,-0.15934569,-0.030733444,0.02650521
232,17,15,2,0,0,0,0.019405361,-0.054005593,0.14367092
233,2,2,0,0,0,0,-0.013026634,-0.00840174,0.0
234,7,7,0,0,0,0,0.14641446,-0.074507385,0.0
235,7,7,0,20,-20,0,-0.04091483,-0.0137611,0.07966365
236,3,3,0,0,0,0,0.011918881,0.06898436,0.0
237,7,6,1,0,0,0,-0.031501926,0.00016085446,0.025202336
238,0,0,0,0,0,0,-0.0036710573,-0.23166817,0.0
239,2,2,0,0,0,0,-0.010762897,0.06761053,0.12107209
240,0,0,0,0,0,0,0.0,0.0,0.0
241,18,18,0,0,0,-2.0024184418745334,0.039585568,0.0135853365,-0.07300138
242,3,3,0,0,0,0,-0.11972835,-0.20257181,0.0
243,5,5,0,0,0,0,-0.07731167,-0.07288273,0.089832045
244,3,3,0,0,-1.4386160532742087,0,-0.14820772,-0.09799672,0.0
245,0,0,0,0,0,0,0.03256352,-0.12598553,0.08013874
246,14,14,0,0,0,0,0.012007201,-0.13295287,0.0
247,3,2,1,0,-2.08326508311914,0,0.037304398,-0.06189195,-0.104604095
248,2,2,0,0,0,0,-0.1021221,0.03664035,0.0
249,5,5,0,0,-1.7290832119802313,0,-0.079768986,-0.13604759,0.0
250,1,0,1,-0.5217427947883846,-2.254428992147234,0,0.079295896,-0.13404042,0.07651732
251,3,3,0,0,-2.6730509501606963,0,-0.1317679,0.0009869576,0.0
252,0,0,0,0,-3.1051726910949156,0,-0.041515645,-0.008613047,-0.038062178
253,4,4,0,-1.6825452525607365,-4.454767037912074,0,0.043255538,-0.1779118,0.0
254,1,1,0,0,-2.034152493514919,0,-0.055442177,0.0060889055,0.018031169
255,6,6,0,0,-2.153409062026906,0,0.034378763,0.08555075,0.0
256,3,3,0,0,-2.036497688417003,0,0.18241367,-0.015440321,0.0
257,3,3,0,-1.8497472160918838,-3.0005641273645076,0,-0.01113913,-0.038821865,0.0
258,9,9,0,20,-21.60972541808651,0,0.031012997,0.006425847,0.0
259,3,3,0,0,-1.1523290965761812,0,-0.11833855,-0.08713103,0.0
260,2,2,0,0,-0.8580068593084977,0,-0.00783528,-0.04322875,0.0
261,8,8,0,-1.2680770427164378,-2.915579114598671,0,-0.008655497,0.03883366,0.0
262,10,10,0,-2.139116923878356,-3.077750775167331,0,0.07323376,0.090989955,0.0
263,3,3,0,-1.8966427097736993,-3.3769272384311355,0,0.022660423,0.1368525,0.09194262
264,17,17,0,0,-2.415301973656525,0,0.099554084,-0.103933506,0.0
265,18,17,1,-1.5221941598490996,-2.4584330622949646,0,0.039842892,-0.0061545754,0.096995085
266,18,18,0,-5.747802080179952,-8.737023298835027,0,0.037042223,0.039701972,0.0
267,12,12,0,-3.369155322303764,-3.78870300305714,0,-0.10239677,-0.008634623,0.13144559
268,21,21,0,-2.869551245141796,-4.671573709705592,0,-0.040248513,0.029923828,0.0
269,23,22,1,-2.0212760567960633,-2.7463770978716684,0,-0.056137964,0.1114151,0.08725736
270,23,23,0,17.17614062094493,-22.44113313610228,0,-0.13872659,-0.058885694,0.0
271,17,17,0,-1.6545227277773722,0,0,-0.15636906,0.0081575755,0.0
272,22,22,0,-4.807698953431933,-4.14771491755749,0,0.064825706,0.031211749,0.0
273,15,14,1,-2.663435340014315,-0.19160456685180627,0,0.0012276411,0.109416105,-0.00808147
274,19,12,7,-3.22269680225778,0,0,-0.1197132,0.043559723,0.14936478
275,9,9,0,-1.8534812965015468,-0.7138902509823453,0,0.02847658,-0.024100259,0.0
276,13,13,0,0,-2.4088935186009994,0,-0.14678971,-0.049673103,0.0
277,10,10,0,-7.799294726982894,-5.337795423811063,0,-0.13408965,0.050983775,0.0
278,10,10,0,-0.09307076241530376,0,0,-0.25990194,0.019328827,0.0
279,11,11,0,-4.010717005361574,-2.0310225907519315,0,-0.054865785,0.10858204,0.0
280,12,12,0,-0.9361280336894007,0,0,-0.10150279,0.027803225,0.0
281,12,12,0,-3.3561059250013723,-6.954720472725471,0,-0.123033345,-0.09250814,0.0
282,13,13,0,-2.1413020243006864,-2.2642556000893714,0,-0.050628997,-0.023686752,0.0
283,8,8,0,-2.0968418409146303,-2.9843410847598886,0,0.089628726,-0.007936915,0.0
284,12,12,0,-4.075233932204788,-2.05038269485515,0,0.09774416,0.024397451,0.079353206
285,14,14,0,20,-21.140925780411575,0,-0.07875164,0.013705522,0.0
286,12,12,0,-3.356647121917668,-3.1259365983508856,0,0.03190818,0.036836937,0.0
287,21,21,0,-2.801692425041064,-3.1496634498331835,0,-0.0450239,0.09394506,0.0
288,16,16,0,-2.1730224256461077,-0.2231206207570624,0,-0.019729832,0.15664934,0.0
289,10,10,0,17.18660090843767,-23.39461728591873,0,-0.043206997,0.017358147,0.0
290,7,7,0,-1.8700176016596948,-3.6191397684375244,0,-0.17532735,-0.046437006,0.0
291,10,10,0,-3.557775778174646,-5.541227197731874,0,-0.13304646,0.005596404,0.0
292,6,6,0,17.28936139173012,-23.020469495754618,0,-0.031191593,-0.056459494,0.0
293,10,10,0,-3.1316331611555537,-1.5173711151347935,0,-0.14326097,-0.15145248,0.0
294,6,6,0,-3.7707411594657176,-3.3569452723725584,0,-0.058596775,0.027995458,0.0
295,12,12,0,0,0,0,-0.033619408,0.012232232,0.0
296,7,7,0,0,-3.047997318500605,0,-0.038310047,-0.014611311,0.0
297,11,6,5,0,0,0,0.09480748,-0.03978724,-0.018033655
298,6,6,0,0,-3.4390432180610744,0,-0.07713104,-0.105182506,0.07694808
299,12,10,2,-0.3606196205518697,-3.7805119792953605,0,-0.14403334,-0.0034328818,-0.0019203424
300,6,6,0,-1.4618688507526523,-4.417418739846379,0,0.0073350286,-0.014946885,0.0
301,9,9,0,-1.4950286746635033,-3.26070905183362,0,-0.068088815,-0.017424267,-0.10640962
302,4,4,0,0,-2.6902677428598856,0,-0.05827343,0.018704977,0.0
303,4,4,0,0,-2.607706993706665,0,0.08267591,-0.10036844,0.0
304,5,5,0,-2.1410692404922527,-4.629135879209531,0,-0.013529403,0.2160992,0.0
305,8,8,0,-1.1967542141349141,-2.980503129171422,0,-0.1499149,-0.01502065,0.02219091
306,16,16,0,0,-2.5940924028401753,0,0.0482167,0.07216678,0.0
307,7,7,0,0,0,0,-0.15014258,-0.09426342,0.0
308,5,5,0,0,0,0,-0.11168772,-0.08607578,0.07709131
309,3,3,0,0,-2.4786997456542124,0,-0.017041055,-0.1312613,0.0
310,10,10,0,0,0,0,0.032343015,0.023609407,-0.043791533
311,6,5,1,0,-1.8452114149458065,0,-0.0011072541,0.02512683,0.026509333
312,7,7,0,0,0,0,0.0021152068,0.034499023,0.0
313,11,11,0,0,0,0,0.03558172,0.042539652,0.0
314,6,6,0,-0.4408566854194018,-2.485543778797344,0,-0.0034329337,-0.07445212,0.0
315,7,3,4,0,-0.6354108821026139,0,-0.09311137,0.043229584,-0.010526104
316,10,10,0,0,0,0,0.05026948,-0.07398148,0.0
317,7,5,2,-0.7835277957896425,0,0,-0.039828032,0.007439716,0.18485397
318,2,2,0,-1.9733271062458213,0,0,0.054863006,-0.03808939,0.0
319,11,11,0,0,0,0,0.045699403,-0.070055544,0.0
320,5,5,0,-2.018910407241099,0,0,-0.02885211,-0.04524039,0.0
321,5,5,0,0,0,0,-0.13805199,-0.12562454,0.0
322,5,5,0,0,0,0,-0.024580507,-0.012418235,0.0
323,3,0,3,0,0,0,0.012075592,0.23427409,-0.064873315
324,3,3,0,0,0,0,-0.059476994,0.010430024,0.0
325,5,5,0,0,0,0,0.10673684,-0.100531854,0.0
326,13,11,2,0,-1.1921381911860163,0,-0.031676523,0.05435513,0.09465541
327,1,1,0,-3.516086513088122,-4.725362839708264,0,-0.101184174,0.059327334,0.0
328,6,6,0,0,-2.481634652392592,0,-0.03463279,0.012755313,0.0
329,1,1,0,0,-0.313798220829975,0,-0.016341807,-0.04824564,0.0
330,2,2,0,0,-2.825347855146485,0,-0.04664854,-0.07713882,0.0
331,1,1,0,0,-2.9372596696893627,0,-0.052660283,-0.010121727,0.0
332,1,0,1,0,-1.1034304357587943,0,0.061351057,0.06627624,0.062824406
333,2,2,0,0,-6.598895789142068,0,-0.01729583,0.026829356,0.0
334,4,4,0,15.082753145176088,-23.118130322399814,0,-0.055423107,-0.09891608,0.0
335,2,2,0,0,-6.300548137056139,0,-0.06107009,0.06732796,0.0
336,0,0,0,-3.639991925111345,-7.154149153741702,0,-0.060574535,-0.032973908,0.0
337,3,2,1,-5.118822483971368,-8.007134408153897,0,-0.05501819,0.108673245,0.14650092
338,1,1,0,-5.940529068028857,-5.212796631638296,0,0.0330917,-0.12489291,0.0
339,1,1,0,-3.3094446748361395,-9.569588830231387,0,-0.09234727,0.025373802,0.090205885
340,1,0,1,-2.4481336739226274,-4.866602835752946,0,-0.05781305,0.04367895,0.087339535
341,1,1,0,-2.0036812783051787,-5.353402444801949,0,0.040385995,0.0045965575,0.0
342,2,2,0,-3.801212686149581,-6.870913982079415,0,0.074817374,-0.019622093,0.0
343,3,2,1,-4.989560600848485,-3.710114462319165,0,-0.1034902,0.07153883,-0.08239102
344,4,3,1,0,-2.0651503110306555,0,-0.17909873,-0.15500708,-0.04115096
345,1,1,0,0,-3.2743358977971875,0,-0.06262899,0.061202854,0.006478324
346,6,6,0,0,-3.912854431361616,0,-0.006943698,-0.025306812,0.0
347,5,5,0,-2.1793862125811714,-5.3982599883943205,0,0.040188204,0.081131384,0.0
348,17,17,0,0,0,0,0.01946475,-0.058201123,0.0
349,6,4,2,-2.6757881549538145,-1.6597087300418556,0,-0.03790421,-0.060033396,-0.016156105
350,9,7,2,0,-3.4705691355229256,0,-0.019777551,-0.049997427,0.06852783
351,6,6,0,0,-2.209653129489609,0,-0.0013618183,0.024982816,0.0
352,5,5,0,0,-2.471083453333422,0,0.05627279,-0.15619314,0.0
353,7,7,0,0,0,0,-0.037389785,-0.11175223,0.0
