episode,epsilon,collision_0,collision_1,collision_2,collision_3,reward_0,reward_1,reward_2,reward_3,loss_0,loss_1,loss_2,loss_3
330,0.7180862366321393,0,0,0,0,0,0,0,0,0.0032357138115912676,0.0009583865175954998,0.09320532530546188,0.11617782711982727
331,0.7173681503955072,3,3,0,0,-2.5739357295369163,0,0,0,4.133302211761475,0.39098069071769714,3.563237623893656e-05,0.03577442094683647
332,0.7166507822451117,7,7,0,0,0,0,0,0,0.02438531257212162,0.14358828961849213,0.005381299648433924,0.004388995002955198
333,0.7159341314628666,0,0,0,0,0,0,0,0,1.2890832424163818,0.06582839787006378,0.001016191323287785,0.03135569393634796
334,0.7152181973314037,11,4,0,7,0,0,0,0,0.08653060346841812,0.019027555361390114,0.17988744378089905,0.04834715649485588
335,0.7145029791340722,0,0,0,0,0,0,0,-6.938200022316966,0.06164049729704857,0.04824713245034218,0.9006384611129761,0.3510638475418091
336,0.7137884761549381,0,0,0,0,-3.0553154321913163,0,-0.6602860195493299,-40,0.22821345925331116,0.13810917735099792,0.019490700215101242,2.5165107250213623
337,0.7130746876787832,1,0,1,0,0,0,0,0,1.525208830833435,0.0025049210526049137,0.056251410394907,4.4963226318359375
338,0.7123616129911045,1,1,0,0,0,0,0,0,0.06080810725688934,0.055136796087026596,0.07801846414804459,0.10813701152801514
339,0.7116492513781133,2,0,0,2,0,0,0,-40,0.4061816930770874,0.0031097421888262033,0.007906999439001083,2.3619298934936523
340,0.7109376021267352,0,0,0,0,0,-2.074169078152799,-0.22018695901847796,0,0.25460532307624817,0.013959364965558052,0.028613777831196785,5.476123809814453
341,0.7102266645246085,1,1,0,0,0,0,0,0,0.4354802072048187,0.004863908514380455,0.01940339058637619,0.08833958208560944
342,0.7095164378600839,3,0,3,0,-2.6685688705786235,-4.441503075318356,-2.8270380594891344,-24.220775515337444,0.17488087713718414,1.292655348777771,0.04084235429763794,0.29721665382385254
343,0.7088069214222238,0,0,0,0,0,0,0,-8.450281249963004,0.6485753059387207,0.24587596952915192,0.01621115393936634,0.3687305152416229
344,0.7080981145008015,2,1,1,0,0,0,0,-2.244778524527084,0.00896427035331726,0.0034679039381444454,0.38058146834373474,2.562417984008789
345,0.7073900163863007,5,5,0,0,0,0,0,-6.184282925807975,0.09412500262260437,0.016655076295137405,0.006137873977422714,0.8632456064224243
346,0.7066826263699144,3,1,2,0,-6.84377155111008,-20,-7.73098830529865,-34.602908597706346,0.14971555769443512,0.006121484562754631,1.46558678150177,83.59364318847656
347,0.7059759437435444,1,0,0,1,-0.09927582488077569,-0.3195177515607739,0,0,0.036151498556137085,0.015725266188383102,0.0008490698528476059,2.674220561981201
348,0.7052699677998009,2,0,2,0,20,-4.353743632221536,-20,-2.404852274058601,0.3016170263290405,0.49888497591018677,0.0004475087916944176,6.773183345794678
349,0.704564697832001,5,5,0,0,0,0,0,0,0.031887512654066086,0.45705705881118774,0.006759474519640207,2.539973020553589
350,0.7038601331341691,0,0,0,0,0,0,0,0,0.1390266865491867,0.0022031927946954966,0.4765394330024719,5.905383586883545
351,0.7031562730010349,1,0,1,0,-9.460366370179411,-4.729948444122096,-2.405609273848942,-3.7839568467846134,0.35082146525382996,0.005865425802767277,106.74775695800781,2.210523843765259
352,0.7024531167280339,3,2,0,1,-1.2841038256829918,-1.998689486334202,0,0,0.01027004886418581,0.016719384118914604,28.41506004333496,2.9980547428131104
353,0.7017506636113059,0,0,0,0,-3.3179851523552366,-0.9639998164927444,0,0,0.29094937443733215,1.6165436506271362,0.08051294833421707,0.6397058367729187
354,0.7010489129476946,1,0,1,0,-0.45109099553442444,0,0,0,0.001986189978197217,2.5421974658966064,91.3265151977539,0.07897434383630753
355,0.7003478640347469,2,0,1,1,0,0,0,0,0.07547668367624283,0.013394602574408054,0.004567747004330158,2.1985983848571777
356,0.6996475161707122,16,3,10,3,20,0,-20,0,0.026254409924149513,0.04264507815241814,0.033282890915870667,3.302107334136963
357,0.6989478686545415,1,0,0,1,0,0,0,0,0.0035235562827438116,1.5344696044921875,1.022382140159607,8.207524299621582
358,0.698248920785887,0,0,0,0,-0.9412179378969432,0,0,0,1.3209093809127808,0.0047136093489825726,0.005044163204729557,12.876120567321777
359,0.6975506718651011,6,0,5,1,0,0,0,0,0.10058026760816574,0.02201412431895733,0.0025300781708210707,0.18837738037109375
360,0.6968531211932361,1,0,1,0,-2.4890142902804926,0,0,-2.0974166555359224,0.5179960131645203,0.848447322845459,0.022108038887381554,0.10102929919958115
361,0.6961562680720428,5,1,3,1,0,0,-1.229208936539965,0,0.052406106144189835,0.0010187161387875676,0.24830344319343567,0.3402097523212433
362,0.6954601118039707,0,0,0,0,-3.53995330431851,0,0,0,0.007645672652870417,6.110689163208008,0.18188819289207458,0.015603721141815186
363,0.6947646516921667,6,2,0,4,0,0,0,0,0.16690240800380707,0.18517239391803741,0.04615839943289757,0.02990536205470562
364,0.6940698870404746,5,1,0,4,0,-2.232876181584478,-2.9633213191959964,0,0.13534893095493317,0.14920952916145325,0.030016664415597916,0.6063976287841797
365,0.6933758171534341,3,1,0,2,0,0,0,0,0.12158374488353729,0.8964428901672363,0.005693413317203522,9.344381332397461
366,0.6926824413362807,2,0,2,0,0,0,0,0,0.002861656481400132,0.2643364667892456,0.12409121543169022,1.7436418533325195
367,0.6919897588949444,8,1,2,5,0,0,-2.1231768760940115,0,0.14118416607379913,0.011152442544698715,0.0008711650152690709,6.1287522315979
368,0.6912977691360495,4,2,2,0,0,-0.0780266914608374,0,0,0.04052481800317764,0.17709258198738098,0.15022706985473633,13.37488079071045
369,0.6906064713669134,0,0,0,0,0,0,0,0,0.041801609098911285,0.04468909278512001,0.6036549806594849,9.30088996887207
370,0.6899158648955466,2,2,0,0,0,0,0,0,0.3883912265300751,1.149561882019043,0.0027373952325433493,0.015728406608104706
371,0.689225949030651,0,0,0,0,0,0,0,0,0.085574671626091,0.09913358092308044,0.3005773723125458,0.06627672165632248
372,0.6885367230816204,5,2,1,2,0,-2.12453695087687,0,0,0.2269068956375122,0.43640899658203125,0.05124766379594803,0.21358367800712585
373,0.6878481863585387,0,0,0,0,0,0,0,0,0.008051177486777306,0.0002728166582528502,0.04052208364009857,0.08967839181423187
374,0.6871603381721801,1,1,0,0,0,0,0,-2.9986226201059965,0.03870894014835358,0.0003772439667955041,0.21172551810741425,0.02467283234000206
375,0.686473177834008,0,0,0,0,0,0,0,0,0.0023031625896692276,0.017434678971767426,0.07259242236614227,0.33974188566207886
376,0.685786704656174,0,0,0,0,0,0,0,0,2.156883478164673,0.03797638416290283,0.7179082036018372,0.13462713360786438
377,0.6851009179515178,1,0,1,0,-2.409873350224653,0,-3.927732450599282,0,0.1764613538980484,0.34445658326148987,0.06802976131439209,0.02573269233107567
378,0.6844158170335664,0,0,0,0,0,0,-0.06627265300692908,0,0.0035710409283638,0.04452556371688843,0.15659484267234802,6.884958267211914
379,0.6837314012165328,0,0,0,0,0,0,0,0,0.5398614406585693,0.20487676560878754,0.00016810264787636697,0.6531118750572205
380,0.6830476698153162,6,2,0,4,0,0,0,0,0.10044541209936142,0.001034828252159059,0.0627148225903511,4.364681243896484
381,0.6823646221455009,1,0,1,0,0,0,0,0,0.11506862193346024,0.012285629287362099,0.00011847804125864059,0.2889917492866516
382,0.6816822575233553,0,0,0,0,-5.6633993114085355,0,0,0,0.6545080542564392,0.011237643659114838,0.0002214055712101981,0.20799076557159424
383,0.6810005752658319,2,0,2,0,-0.8439625993035382,0,0,0,0.559227466583252,0.0009883699240162969,0.414313405752182,1.84337317943573
384,0.680319574690566,2,0,0,2,0,0,0,0,0.4131101369857788,2.4396858862019144e-05,0.017133912071585655,0.052956778556108475
385,0.6796392551158754,0,0,0,0,0,0,0,0,3.4654513001441956e-06,0.07766737788915634,0.0010895346058532596,0.23078498244285583
386,0.6789596158607596,4,1,2,1,0,0,0,0,0.1541677564382553,0.011723087169229984,0.1782727986574173,0.4025171399116516
387,0.6782806562448989,2,0,2,0,0,0,0,0,0.009249025955796242,0.019499488174915314,0.052718546241521835,1.6714661121368408
388,0.677602375588654,0,0,0,0,0,0,0,0,0.0703430026769638,0.013613477349281311,0.001672009821049869,0.012286634184420109
389,0.6769247732130653,0,0,0,0,0,0,0,0,0.003171104472130537,0.05151963606476784,0.20849646627902985,0.016653476282954216
390,0.6762478484398523,1,1,0,0,0,0,0,0,0.2865024507045746,0.0008222328033298254,0.010216576047241688,3.1999990940093994
391,0.6755716005914124,0,0,0,0,0,0,0,0,0.6743457913398743,0.008334037847816944,0.003335446584969759,0.0005990187637507915
392,0.674896028990821,3,1,2,0,0,0,0,0,0.013522165827453136,0.18897907435894012,0.0018094956176355481,0.01284377183765173
393,0.6742211329618302,0,0,0,0,0,0,0,0,0.10266364365816116,0.032618165016174316,0.02078520879149437,0.021519392728805542
394,0.6735469118288684,0,0,0,0,0,0,0,0,0.03317997232079506,0.00015092987450771034,0.38677868247032166,0.0032674858812242746
395,0.6728733649170395,2,2,0,0,0,0,0,0,0.0012086221249774098,0.018977107480168343,0.008777264505624771,7.3271613121032715
396,0.6722004915521225,6,2,4,0,0,-2.024568270266409,0,0,0.0276164710521698,0.004848888609558344,0.006024943199008703,0.0136905862018466
397,0.6715282910605703,4,0,4,0,0,0,0,0,0.02578522078692913,0.32449954748153687,0.22287560999393463,0.13769854605197906
398,0.6708567627695098,4,0,4,0,0,0,0,0,0.010374012403190136,0.013851938769221306,0.3388265073299408,0.0033674128353595734
399,0.6701859060067403,0,0,0,0,0,-2.523807414861005,0,0,0.01932174526154995,0.7047011256217957,0.08654890954494476,1.3502393960952759
400,0.6695157201007336,0,0,0,0,0,0,0,-1.5308553074328812,0.0077330623753368855,0.1864345222711563,0.047900233417749405,0.01761833019554615
401,0.6688462043806328,3,0,0,3,0,0,0,0,3.591665267944336,0.07112827152013779,0.725864589214325,0.123919777572155
402,0.6681773581762521,0,0,0,0,0,0,0,0,0.0019334543030709028,0.05543997138738632,0.00012464442988857627,0.0269833542406559
403,0.6675091808180759,4,2,2,0,0,0,0,0,1.1048458814620972,1.4736460447311401,0.04324344918131828,1.369366145809181e-05
404,0.6668416716372578,1,1,0,0,0,0,0,-0.49648479265031353,0.0010069552809000015,0.002637238474562764,0.04834380000829697,0.6521865725517273
405,0.6661748299656206,0,0,0,0,0,0,0,0,0.006480807904154062,0.0013680784031748772,0.04193684458732605,0.23298098146915436
406,0.6655086551356549,0,0,0,0,0,0,0,0,1.2844527959823608,0.002729803789407015,0.0005219335434958339,0.021678753197193146
407,0.6648431464805192,2,2,0,0,0,0,0,0,0.052929844707250595,0.7876819372177124,0.0007308266358450055,0.000875787460245192
408,0.6641783033340387,4,4,0,0,20,-20,-2.7272430346383825,0,0.11292417347431183,1.0181607007980347,0.13479846715927124,0.3727715015411377
409,0.6635141250307047,2,0,2,0,0,0,0,-6.7712154300054515,0.01744665950536728,0.001134291640482843,0.008547146804630756,0.056048814207315445
410,0.662850610905674,0,0,0,0,0,0,0,0,0.04890855401754379,0.0042734346352517605,2.2625658857577946e-06,0.06460878252983093
411,0.6621877602947683,3,3,0,0,0,0,0,0,0.5048159956932068,0.003403133014217019,0.0885867103934288,0.003862593090161681
412,0.6615255725344735,5,5,0,0,0,0,0,0,0.6107733249664307,0.2896960973739624,0.05928470194339752,0.19381411373615265
413,0.660864046961939,0,0,0,0,0,0,0,-0.061005118010613035,0.5944063067436218,0.05981921777129173,0.0001491338771302253,0.3430018126964569
414,0.660203182914977,1,1,0,0,0,0,0,0,0.8589268922805786,0.00460447883233428,0.015589287504553795,0.005163836292922497
415,0.6595429797320621,1,0,0,1,0,0,0,0,0.0022853475529700518,0.018193243071436882,0.09797561913728714,0.0342535674571991
416,0.6588834367523301,17,4,6,7,0,-2.0248930342788207,0,0,0.16569408774375916,0.42872127890586853,0.018075156956911087,0.021492401137948036
417,0.6582245533155777,13,0,0,13,0,0,0,-2.1988707908805227,0.06809743493795395,0.007670866325497627,0.05369950458407402,0.11766465753316879
418,0.6575663287622622,5,1,0,4,0,0,0,0,0.2309776246547699,0.01998690888285637,0.0007642192067578435,0.2566937208175659
419,0.6569087624334999,3,0,3,0,-2.9596768593880167,0,0,-0.6739298590893639,0.05387572571635246,0.0012103136396035552,0.00034535667509771883,0.00042852855403907597
420,0.6562518536710664,2,2,0,0,-1.8267447529727,0,0,0,4.348951188148931e-05,0.0006925092311576009,0.10399932414293289,0.006142955273389816
421,0.6555956018173954,0,0,0,0,-2.57695417356846,0,0,-0.13679889054519778,0.014895807020366192,0.002605610294267535,0.005612479057163,0.41679298877716064
422,0.654940006215578,4,0,0,4,-2.1435107994061733,0,0,0,0.006736325100064278,0.12906292080879211,0.04082809388637543,0.9165722131729126
423,0.6542850662093624,13,4,3,6,0,0,0,0,0.21341967582702637,0.014255626127123833,0.1518215835094452,0.07390053570270538
424,0.6536307811431531,7,0,4,3,0,0,0,-0.24650183893464295,0.04627346619963646,0.0015753637999296188,0.006784627679735422,0.03030986897647381
425,0.65297715036201,1,0,0,1,0,-2.4622863872449376,0,0,0.02741887979209423,0.0016788264038041234,0.02310691960155964,0.14729037880897522
426,0.6523241732116479,0,0,0,0,0,0,0,0,0.13274629414081573,1.4132520846033003e-05,0.12852336466312408,0.0536067821085453
427,0.6516718490384363,2,1,0,1,0,0,0,0,0.00968173798173666,0.04196731373667717,0.00948275625705719,0.0244101881980896
428,0.6510201771893979,1,0,0,1,0,0,0,0,0.11544711142778397,0.010635080747306347,99.97928619384766,0.5772231817245483
429,0.6503691570122084,4,1,0,3,-2.147355258948277,0,0,0,0.2420157790184021,0.03282446414232254,0.13352514803409576,0.004024402238428593
430,0.6497187878551962,0,0,0,0,0,0,0,0,0.21422138810157776,0.024728570133447647,0.035285383462905884,0.007540052756667137
431,0.649069069067341,4,0,1,3,0,0,0,0,0.04750713333487511,0.020525220781564713,0.09443158656358719,0.19499947130680084
432,0.6484199999982736,7,7,0,0,-1.099016819975036,0,0,0,0.005542166065424681,0.07242235541343689,0.06553986668586731,0.024359146133065224
433,0.6477715799982753,0,0,0,0,0,0,0,0,0.0013845831854268909,0.005145862232893705,0.10991477221250534,0.04273911938071251
434,0.647123808418277,3,0,2,1,0,0,0,-0.9297207919496553,0.3746449649333954,0.022662056609988213,0.03824319317936897,1.3948674201965332
435,0.6464766846098587,11,6,0,5,-2.1608238083595723,-1.0984036122795349,0,-3.531534748296228,0.47014254331588745,0.3272218704223633,0.0017090024193748832,0.00951505545526743
436,0.6458302079252489,6,5,1,0,0,0,0,0,0.10160636901855469,0.016098637133836746,0.09215947240591049,0.004635171499103308
437,0.6451843777173236,2,0,0,2,0,0,0,0,0.0010637191589921713,0.012115657329559326,0.4240081012248993,13.610614776611328
438,0.6445391933396063,5,5,0,0,0,0,0,-1.5965801726537432,0.023870546370744705,0.02267623506486416,0.00664291949942708,0.03098825365304947
439,0.6438946541462667,2,0,0,2,0,0,0,0,0.16550275683403015,0.00782580953091383,0.019257934764027596,0.0047989957965910435
440,0.6432507594921204,3,0,0,3,0,0,0,0,0.006537205073982477,0.0036916497629135847,0.010109582915902138,1.9651870727539062
441,0.6426075087326283,2,0,0,2,0,0,0,0,0.6330915689468384,0.00020070419122930616,0.001020147348754108,0.0059321061708033085
442,0.6419649012238956,3,0,1,2,0,0,0,0,0.0057157427072525024,0.003457346698269248,0.297498494386673,2.4368604499613866e-05
443,0.6413229363226717,4,2,2,0,0,0,0,-2.031369799367384,5.746799468994141,0.038422394543886185,0.02687443234026432,0.003805373329669237
444,0.640681613386349,1,0,0,1,0,0,-4.633577818807621,0,0.018487872555851936,0.013550875708460808,0.013307961635291576,0.0009962859330698848
445,0.6400409317729626,1,0,0,1,0,0,-1.5804548082331538,0,0.3745877742767334,0.05513444542884827,0.006953772157430649,0.0018922350136563182
446,0.6394008908411897,3,2,0,1,0,0,0,0,0.006546152755618095,0.07776354998350143,0.0023529150057584047,4.6073915882516303e-07
447,0.6387614899503485,1,1,0,0,0,0,0,0,0.03495786711573601,0.03013426624238491,0.00795853603631258,0.01734314113855362
448,0.6381227284603982,13,2,0,11,0,0,0,0,0.0015198498731479049,0.00028592447051778436,0.01987452246248722,0.000775909807998687
449,0.6374846057319378,3,0,0,3,0,0,0,0,0.013246232643723488,91.4994125366211,0.0006358758546411991,0.11131174117326736
450,0.6368471211262058,9,1,3,5,-2.1364532083699705,0,-2.1067275578582065,0,0.05097252130508423,0.03768628463149071,0.015562329441308975,0.003648953279480338
451,0.6362102740050796,9,2,1,6,-0.06669851514078617,0,0,0,0.14563485980033875,0.0009240898070856929,0.0019464861834421754,0.2419998198747635
452,0.6355740637310745,2,1,0,1,0,0,0,0,0.3401283323764801,0.020300384610891342,0.05408722162246704,0.2677570581436157
453,0.6349384896673435,3,0,1,2,0,0,0,0,0.630423367023468,0.9748367071151733,0.005026483442634344,0.12245504558086395
454,0.6343035511776761,8,0,6,2,0,0,0,0,0.16219452023506165,0.0006156315212137997,0.005339084193110466,0.00017905446293298155
455,0.6336692476264985,8,6,2,0,0,0,0,0,0.4050210118293762,0.10900449752807617,0.001980376662686467,0.02605237066745758
456,0.6330355783788719,5,0,5,0,0,0,0,0,0.005176110193133354,0.0868477001786232,0.02065400779247284,0.36754488945007324
457,0.632402542800493,7,1,6,0,0,0,-0.38758264719060964,0,0.08344469219446182,0.00026979282847605646,0.10834068059921265,0.18382751941680908
458,0.6317701402576925,4,0,0,4,0,0,0,0,0.06815169751644135,0.040366288274526596,0.1847652643918991,0.004331092815846205
459,0.6311383701174348,4,2,0,2,0,0,-1.9349548589789567,0,0.6175625324249268,0.025294281542301178,0.038426320999860764,0.11393705755472183
460,0.6305072317473174,4,4,0,0,0,0,0,0,0.5564239621162415,0.002696088282391429,3.2604708671569824,0.0013240460539236665
461,0.6298767245155701,0,0,0,0,0,0,0,0,0.005804479122161865,0.003600222058594227,0.03400244563817978,1.3157062530517578
462,0.6292468477910546,5,2,0,3,0,0,0,-0.7236213131659563,0.0007277876138687134,0.11113498359918594,0.00015125224308576435,1.7965660095214844
463,0.6286176009432635,2,0,0,2,-2.4913737017298443,0,0,0,6.704739644192159e-05,0.005632027983665466,0.05721954628825188,0.0011001134989783168
464,0.6279889833423202,0,0,0,0,0,0,0,0,0.00040395717951469123,0.0068255760706961155,0.08305835723876953,0.593388557434082
465,0.6273609943589779,0,0,0,0,0,0,0,0,0.18573859333992004,0.09546984732151031,0.004765196703374386,0.0022518367040902376
466,0.6267336333646188,0,0,0,0,0,0,0,0,0.5026142001152039,0.014342066831886768,0.7498427629470825,0.03266474977135658
467,0.6261068997312542,2,0,1,1,0,0,0,0,0.05071447417140007,0.10603142529726028,0.0420052744448185,0.00690994318574667
468,0.6254807928315229,1,1,0,0,0,0,-1.093634202821303,0,1.030177354812622,2.0604262317647226e-05,0.079339399933815,0.013598459772765636
469,0.6248553120386914,2,0,0,2,0,0,0,0,1.1684895753860474,3.0962455639382824e-05,0.010135740973055363,0.003603785065934062
470,0.6242304567266527,4,1,0,3,0,0,0,0,0.04082544147968292,0.2559128701686859,0.18179261684417725,0.6987084746360779
471,0.623606226269926,0,0,0,0,0,0,0,0,0.11504759639501572,0.0002699651522561908,0.00047136718058027327,0.0011351831490173936
472,0.6229826200436561,4,0,1,3,0,0,0,0,0.44314247369766235,0.004980914760380983,0.09051945805549622,0.00022699596593156457
473,0.6223596374236124,2,0,0,2,0,0,0,0,0.0010427352972328663,0.06932202726602554,0.0014825767138972878,0.005754291079938412
474,0.6217372777861888,11,7,2,2,0,0,-2.085143361698781,-2.7768824325661146,0.016342587769031525,0.008745720610022545,0.00011068255116697401,0.005110827274620533
475,0.6211155405084027,2,1,0,1,0,0,0,0,0.09752874076366425,0.049742475152015686,100.84307861328125,4.063397500431165e-05
476,0.6204944249678943,2,2,0,0,0,0,0,0,0.003361963899806142,0.0002906323061324656,0.0017230393132194877,0.04173018038272858
477,0.6198739305429264,0,0,0,0,0,0,0,0,0.06291314214468002,0.0002780077629722655,0.0065231407061219215,0.04938816651701927
478,0.6192540566123834,6,0,0,6,0,0,0,0,0.5390349626541138,0.02889556810259819,0.005778841208666563,0.0390690378844738
479,0.6186348025557711,0,0,0,0,0,0,0,0,0.3764730989933014,0.0015303478576242924,0.08706893771886826,0.33772069215774536
480,0.6180161677532153,1,0,0,1,0,0,0,0,0.00416552321985364,0.07220244407653809,0.20345130562782288,2.089562258333899e-06
481,0.6173981515854621,0,0,0,0,0,0,0,0,0.0357513353228569,0.0014206606429070234,2.5933573246002197,0.08125121146440506
482,0.6167807534338766,0,0,0,0,0,0,0,0,0.03352761268615723,0.08764822036027908,0.33631059527397156,0.0029164140578359365
483,0.6161639726804428,1,0,0,1,0,0,0,0,0.019675470888614655,0.012108842842280865,0.0912192240357399,0.018625222146511078
484,0.6155478087077623,0,0,0,0,0,0,0,0,0.1606205701828003,0.00024258594203274697,0.05048217624425888,0.056273408234119415
485,0.6149322608990545,3,0,3,0,0,0,0,0,0.4067416787147522,0.006766180042177439,0.012967740185558796,0.08274587988853455
486,0.6143173286381555,15,3,12,0,0,0,-2.1271741250574374,0,0.003274071728810668,0.004861493594944477,0.0030077032279223204,0.0379110611975193
487,0.6137030113095173,6,0,6,0,0,0,0,0,0.004941434133797884,0.002465366618707776,0.054362814873456955,0.4338032305240631
488,0.6130893082982078,6,0,6,0,0,0,0,0,0.045521605759859085,0.12299322336912155,0.017812855541706085,0.682941734790802
489,0.6124762189899097,2,1,1,0,0,0,0,0,0.27909818291664124,0.0038628005422651768,0.019259655848145485,0.0016902019269764423
490,0.6118637427709198,0,0,0,0,0,0,0,0,92.19058990478516,0.26694098114967346,0.07939109951257706,0.0207078717648983
491,0.6112518790281489,1,0,1,0,0,0,-1.4026108816232008,0,0.019835786893963814,0.014369876123964787,0.03833841159939766,0.0640849769115448
492,0.6106406271491208,5,0,5,0,0,0,-1.5821987671356896,0,0.2964390814304352,2.6928830266115256e-05,0.09118343889713287,0.2215864658355713
493,0.6100299865219717,2,0,2,0,0,0,0,0,0.0013873879797756672,0.05397222563624382,0.007285056170076132,0.0051353322342038155
494,0.6094199565354498,7,0,5,2,0,0,0,0,0.24338577687740326,0.04585438221693039,0.0001400272303726524,0.24756312370300293
495,0.6088105365789144,4,0,4,0,0,0,0,0,0.9848486185073853,0.020926032215356827,0.015586801804602146,1.3884533643722534
496,0.6082017260423355,3,0,3,0,0,0,0,0,0.3516698479652405,0.002797926077619195,0.036729369312524796,3.0691746360389516e-05
497,0.6075935243162931,0,0,0,0,0,0,0,0,0.9309455752372742,0.014298157766461372,0.007057380396872759,0.2769705653190613
498,0.6069859307919768,3,0,0,3,0,0,0,0,0.025533465668559074,0.0015551872784271836,0.0025170950684696436,0.01257400307804346
499,0.6063789448611848,1,0,0,1,20,0,-2.6661819415312333,-20,90.3465347290039,0.008954724296927452,0.049697764217853546,0.05118061602115631
500,0.6057725659163237,6,2,4,0,0,0,0,0,1.4635485410690308,0.019273340702056885,0.0020667295902967453,0.007581992540508509
501,0.6051667933504074,1,0,1,0,0,0,0,0,0.18731114268302917,0.43906331062316895,0.015336723066866398,0.003366250777617097
502,0.6045616265570569,0,0,0,0,0,-8.699149355423348,0,0,0.1022552028298378,0.0013990235747769475,0.01221361756324768,0.0010611002799123526
503,0.6039570649304998,2,0,2,0,0,0,0,0,0.41710028052330017,0.22814267873764038,105.12935638427734,0.0010908334515988827
504,0.6033531078655693,3,0,1,2,0,0,0,0,0.07473365217447281,0.017403384670615196,0.03473467007279396,3.7881261960137635e-05
505,0.6027497547577038,0,0,0,0,0,0,0,0,0.6528818607330322,0.009097297675907612,0.01800401881337166,0.0014397711493074894
506,0.602147005002946,0,0,0,0,0,0,0,0,0.15305688977241516,0.02144613116979599,0.009872395545244217,0.19205309450626373
507,0.6015448579979431,2,0,0,2,-2.0756972855447344,0,0,0,0.27541837096214294,0.04066671058535576,0.044665783643722534,0.02506301738321781
508,0.6009433131399452,1,1,0,0,0,0,0,0,0.24164621531963348,0.000983107602223754,0.07594837248325348,0.01780671626329422
509,0.6003423698268052,2,0,0,2,-1.2122301787981349,0,0,0,0.030406493693590164,8.931298361858353e-05,0.13626286387443542,0.021740438416600227
510,0.5997420274569785,0,0,0,0,0,-1.0196427170359867,0,0,0.5018059015274048,0.03289845585823059,0.0041873096488416195,0.05433002486824989
511,0.5991422854295215,2,0,0,2,0,0,0,0,0.22986246645450592,0.022944381460547447,0.014263611286878586,0.3285136818885803
512,0.598543143144092,0,0,0,0,0,-0.7330976744540973,0,0,0.3881434500217438,1.9015493535334826e-07,0.010160142555832863,0.00642054621130228
513,0.5979446000009478,9,3,0,6,0,0,0,0,0.3199070394039154,0.005394280888140202,0.00029084167908877134,0.002936211647465825
514,0.5973466554009469,2,0,0,2,0,0,0,0,0.2510874271392822,1.201405644416809,0.05147240310907364,0.009368895553052425
515,0.596749308745546,2,0,0,2,0,0,0,-1.179491707941176,0.1253991276025772,0.23900020122528076,0.006069365423172712,0.008603924885392189
516,0.5961525594368005,1,0,0,1,0,0,0,0,0.050332482904195786,0.003985309042036533,0.2620548605918884,0.11668669432401657
517,0.5955564068773637,2,0,2,0,0,0,0,0,0.09333143383264542,0.015730122104287148,0.005015131086111069,0.2632277309894562
518,0.5949608504704863,3,1,0,2,0,0,0,0,0.5553858280181885,0.16669021546840668,0.0011325578670948744,0.0007580559467896819
519,0.5943658896200158,1,1,0,0,0,0,0,0,0.01655443012714386,0.006775400601327419,0.006104540079832077,0.045848049223423004
520,0.5937715237303958,5,1,0,4,0,0,0,0,0.038158707320690155,0.008959390223026276,0.002629163907840848,0.05242815613746643
521,0.5931777522066654,2,2,0,0,0,0,0,0,97.1445541381836,0.05078709125518799,0.0019289280753582716,0.0001197634992422536
522,0.5925845744544587,1,0,0,1,0,0,0,0,0.18486745655536652,0.2587392032146454,0.0067677884362638,0.7525931596755981
523,0.5919919898800042,2,1,0,1,0,0,0,0,89.67984008789062,0.001068545738235116,0.016749948263168335,0.0003582711215130985
524,0.5913999978901242,3,0,1,2,20,0,-2.1807351198089733,-20,0.5107861757278442,0.01080675981938839,0.048989128321409225,0.24743503332138062
525,0.590808597892234,1,0,0,1,0,0,0,0,0.3676660358905792,0.00017048974405042827,0.0006001688307151198,0.00031943307840265334
526,0.5902177892943418,6,1,5,0,0,0,0,0,0.13927854597568512,0.04643521457910538,0.028660055249929428,0.25134649872779846
527,0.5896275715050474,0,0,0,0,0,0,0,0,0.18822689354419708,0.06847726553678513,0.0005694805877283216,93.48826599121094
528,0.5890379439335424,2,0,0,2,0,0,0,0,0.7058133482933044,0.006133522372692823,0.04782642796635628,103.6486587524414
529,0.5884489059896089,1,1,0,0,0,0,0,0,0.3414762020111084,0.07810472697019577,101.255615234375,0.00035399230546317995
530,0.5878604570836192,4,0,4,0,0,0,0,0,0.08212541043758392,0.19571265578269958,0.003906466066837311,0.008172587491571903
531,0.5872725966265356,1,0,0,1,0,0,0,0,0.4095992147922516,0.02869311161339283,0.0032862655352801085,0.10159553587436676
532,0.5866853240299091,0,0,0,0,0,0,0,0,0.09506537020206451,0.0002547513577155769,0.0014055455103516579,0.029985526576638222
533,0.5860986387058792,0,0,0,0,0,0,0,0,0.06067883223295212,0.0005794837488792837,0.002604673383757472,0.0036908385809510946
534,0.5855125400671733,2,0,2,0,0,0,0,0,0.14559264481067657,0.0007637019152753055,0.033811405301094055,0.04646506905555725
535,0.5849270275271061,2,2,0,0,20,-20,0,0,0.804731011390686,0.010696310549974442,0.0002783099771477282,0.05251510441303253
536,0.584342100499579,5,4,0,1,0,0,-2.03218376772845,-0.7869591718359636,0.3822859823703766,0.0013278268743306398,0.0005482942797243595,0.00828003790229559
