episode,epsilon,collision_0,collision_1,collision_2,reward_0,reward_1,reward_2,loss_0,loss_1,loss_2
1,0.9995,1,0,1,-8.959228282051084,0,-35.2619198684249,2.824909415721777e-06,0.012042742222547531,8.331183433532715
2,0.9990002500000001,0,0,0,0,0,-12.751697194870637,1.7690253257751465,0.0005881478427909315,119.90621185302734
3,0.9985007498750001,0,0,0,-3.245842498778533,-3.6494178923156566,-28.47233693302008,0.0012089062947779894,0.03678969293832779,0.3252074122428894
4,0.9980014995000627,0,0,0,-23.087056500159143,0,-23.596766308528483,0.026001175865530968,77.63690948486328,2.4176645278930664
5,0.9975024987503127,2,2,0,0,-2.6443480846871568,0,89.5875244140625,0.43544700741767883,0.12623165547847748
6,0.9970037475009376,0,0,0,-1.4366598859428348,-0.7863328325055607,-4.864958593829446,4.173943519592285,0.0017150434432551265,0.03155453875660896
7,0.9965052456271871,0,0,0,-2.4872371004120453,-4.750013856714582,-9.075829822361499,0.5736569762229919,0.000779680791310966,6.807734489440918
8,0.9960069930043736,0,0,0,-6.291506789388638,-7.602989998449055,-10.741792495104388,13.222158432006836,0.03617316111922264,0.2051660716533661
9,0.9955089895078715,0,0,0,0,-0.6224715406268788,-7.89663229629893,3.2855286598205566,0.3510521948337555,88.24689483642578
10,0.9950112350131176,0,0,0,-13.84424301548724,-7.328711809185908,-2.2956950684157156,0.0004680810961872339,0.0018202632199972868,143.8366241455078
11,0.9945137293956111,0,0,0,-3.5519428536211186,-3.269736167366364,-17.373544047125677,0.005072648636996746,0.004160851240158081,1.4744889736175537
12,0.9940164725309134,0,0,0,0,0,-20,0.012947768904268742,0.026241382583975792,0.006959217134863138
13,0.993519464294648,0,0,0,-2.3030753522893064,-4.218468924431419,-10.216482992997657,0.289841890335083,0.09600911289453506,8.709075927734375
14,0.9930227045625007,0,0,0,-3.819936975950458,-7.760656823274797,0,2.1992392539978027,0.12534646689891815,2.723376512527466
15,0.9925261932102195,0,0,0,-11.891700464776171,-0.632232826281669,0,0.010061124339699745,0.4185658395290375,1.9193452596664429
16,0.9920299301136144,0,0,0,-3.868824275926918,-25.96538443492809,0,0.0009660555515438318,0.190819650888443,16.636638641357422
17,0.9915339151485576,0,0,0,-2.4572008275106105,-10.333462162577423,0,0.002005730289965868,0.1292412281036377,1.4072885513305664
18,0.9910381481909833,0,0,0,-8.356800223295847,-27.105818812539546,-13.578985998627846,1.9603800773620605,0.0026688079815357924,54.46488571166992
19,0.990542629116888,0,0,0,-1.5091224590651753,-12.521944699822889,-0.31310740501700796,0.02917315997183323,0.0065295761451125145,0.011410021223127842
20,0.9900473578023296,0,0,0,0,-7.326208185429282,-0.7940786235630282,9.95538698589371e-07,0.03671758621931076,0.01702483370900154
21,0.9895523341234285,0,0,0,0,-2.515832590288011,-34.99754549336531,0.00035236714757047594,0.2395011931657791,1.5373727083206177
22,0.9890575579563669,0,0,0,0,-22.43524412473803,0,0.012729617767035961,2.6787428855895996,0.0032918709330260754
23,0.9885630291773887,1,1,0,-2.2597193708514545,-4.0188974205953825,-3.6630632707946518,0.00254857842810452,0.045526690781116486,53.471336364746094
24,0.9880687476628001,4,0,4,0,-27.81148641989431,0,0.2922230362892151,0.0494319349527359,28.252023696899414
25,0.9875747132889687,0,0,0,0,-3.1408345348450593,-10.108123497113823,0.0384029895067215,1.5040051937103271,30.109455108642578
26,0.9870809259323243,0,0,0,0,0,-24.425744981823005,1.1883771419525146,0.0027839711401611567,0.2518351376056671
27,0.9865873854693582,0,0,0,-24.275861018242,-27.322177573162115,-3.3689619999877043,0.14119555056095123,24.013696670532227,1.2370350360870361
28,0.9860940917766235,0,0,0,-2.2390016010288902,-19.8506340130308,-5.4181314241763365,0.044583551585674286,0.004834464751183987,0.03794439509510994
29,0.9856010447307353,1,0,1,0,0,-25.970794312744882,0.078733891248703,0.13152390718460083,0.01690039411187172
30,0.98510824420837,0,0,0,-2.948115184117074,-6.4952853117368,-35.9157617286779,3.223741292953491,152.384765625,0.689994752407074
31,0.9846156900862658,0,0,0,0,-26.566148552581577,-9.66345472082544,0.010602484457194805,0.1457310914993286,0.09756351262331009
32,0.9841233822412228,0,0,0,0,-28.05191300352512,-13.320733527125658,0.13786914944648743,0.011562434025108814,3.378777503967285
33,0.9836313205501022,0,0,0,-13.72097860145682,-8.661342218980314,0,0.24756568670272827,8.946260452270508,1.9809670448303223
34,0.9831395048898272,0,0,0,-2.4742924331790834,-9.415649096732183,-10.05394813474162,0.07132911682128906,0.5107660889625549,0.0024543495383113623
35,0.9826479351373822,3,3,0,0,0,-12.10528275370742,3.4566433429718018,172.3111114501953,4.945988178253174
36,0.9821566111698136,0,0,0,-20,-20,0,7.772015571594238,0.00020742646302096546,14.128996849060059
37,0.9816655328642288,1,0,1,-12.130141958812207,-4.641950638942782,-26.803667523283213,0.02734502963721752,169.02244567871094,3.993887424468994
38,0.9811747000977967,3,0,3,0,-19.948080964325637,0,0.01790698990225792,0.8756212592124939,0.0023001721128821373
39,0.9806841127477479,0,0,0,-13.8322422592102,-16.46224121826624,0,84.17424011230469,87.54827880859375,9.769132614135742
40,0.9801937706913741,0,0,0,-20,-5.8112415169920855,-20,3.928431749343872,0.002689484739676118,0.3464096486568451
41,0.9797036738060285,0,0,0,-2.8582705956041785,-27.50163777798555,0,3.6311055737314746e-05,0.014155775308609009,0.08860789239406586
42,0.9792138219691255,0,0,0,-8.690316345953132,-8.466523351801474,0,0.009020968340337276,17.286842346191406,7.205081783467904e-05
43,0.978724215058141,0,0,0,-7.774676610790051,0,0,0.041326794773340225,188.86578369140625,0.028614075854420662
44,0.978234852950612,0,0,0,-2.0187594223954526,0,-3.5012651516641675,0.0005066715530119836,0.1559702754020691,0.0023507149890065193
45,0.9777457355241367,1,0,1,-3.018957569431442,0,-5.782874331813681,5.2607293128967285,0.06624514609575272,0.0009639745694585145
