episode,collision_0,collision_1,collision_2,reward_0,reward_1,reward_2,loss_0,loss_1,loss_2
56,1,0,1,0,-0.15265518273972267,-20,0.0077951,-0.0036351108,0.04566153
57,5,5,0,0,0,-3.2532272340433592,-0.039101295,0.014630604,-0.031446546
58,3,3,0,0,0,-20,-0.0200782,-0.031549126,-0.07798502
59,0,0,0,-2.755625619082505,0,-20,-0.016465778,0.010994358,-0.080265
60,1,1,0,0,-4.1115712107148665,-23.598265946887906,-0.014520621,-0.06842277,0.008890305
61,0,0,0,0,0,-3.0625104001355417,-0.06870017,-0.058238763,-0.060482293
62,0,0,0,-1.941178085507771,0,0,-0.017962713,-0.0935028,-0.0616811
63,4,4,0,0,0,0,0.044553317,0.027855081,0.0
64,0,0,0,-2.9431765819528373,0,-8.515846109557826,0.050460186,-0.03342926,-0.060364857
65,2,2,0,0,0,0,-0.034302134,0.065421194,0.055832405
66,0,0,0,-2.4241263151715713,-20,0,0.016571904,0.03528286,0.021487942
67,1,0,1,0,-2.8242667782082904,-27.160501123676102,-0.03328725,-0.044226896,-0.09997133
68,1,1,0,0,0,0,-0.028567104,0.010685544,0.07184382
69,5,4,1,20,-20,0,-0.05217235,0.08241024,0.009440908
70,0,0,0,-14.854283529645688,-20,-20,-0.07270704,0.0038179492,0.036464434
71,6,1,5,0,0,0,-0.052489944,-0.11942411,0.0021271228
72,5,0,5,-2.4905335094457635,-4.55865740454566,-8.913632280787613,-0.026936555,-0.050421696,0.045246467
73,1,0,1,0,0,0,-0.021174364,-0.10775324,-0.0060342504
74,8,7,1,-2.8737533414697047,0,-3.870380174490711,-0.050560713,-0.023629952,0.040607072
75,3,2,1,0,0,-0.9482981747608465,-0.03548586,0.0522573,0.05001399
76,3,3,0,0,0,-4.457179989617014,0.0038216782,-0.030924292,-0.075575896
77,1,1,0,0,0,-2.594325045785686,0.016361393,0.05010929,-0.04731303
78,6,5,1,0,0,-3.690480466132194,-0.045782723,0.086352065,-0.08000956
79,1,0,1,0,0,0,-0.04154013,0.0,-0.06620731
80,0,0,0,0,0,-13.479535483060284,0.0,-0.025647808,-0.030580884
81,3,2,1,0,0,0,0.026084298,0.074223876,0.12068426
82,1,1,0,0,0,-6.096922786339494,-0.006762471,-0.022004003,-0.08735388
83,2,2,0,0,0,0,0.0127688125,0.008163185,-0.13759778
84,0,0,0,0,0,0,0.0,0.010925388,0.0
85,2,2,0,0,0,-2.481702621789441,-0.019573051,0.050333727,0.1577999
86,3,3,0,-0.5063267576160757,-5.243780582253925,0,-0.04652522,-0.05888283,0.012078895
87,2,0,2,0,0,0,-0.069902636,-0.04307971,0.05715593
88,4,4,0,0,0,0,-0.039125986,0.044655953,0.0
89,7,5,2,0,0,0,-0.070915334,-0.013311681,-0.020782162
90,2,2,0,0,0,-1.9619669440495424,-0.019963931,-0.0016610909,0.071062945
91,4,2,2,20,0,-20,0.036542334,-0.016020536,-0.026155699
92,4,1,3,-2.7927409295730534,0,0,0.0485917,0.06753932,-0.08220978
93,0,0,0,0,0,0,0.0,0.0,-0.09347109
94,3,3,0,0,0,0,-0.043522492,0.0744081,-0.04030716
95,6,2,4,20,0,-20,-0.04998022,-0.033704855,0.041137762
96,2,0,2,0,-2.5414781132599664,0,0.06763785,0.049725417,-0.0140484525
97,5,1,4,0,0,0,0.001540947,-0.02808348,0.12902282
98,6,6,0,0,0,0,-0.0057036877,-0.01366251,0.013016968
99,2,0,2,0,0,0,-0.070823774,-0.08394746,-0.058442283
100,3,1,2,0,0,0,-0.0011729812,-0.014320319,0.07404804
101,4,3,1,0,0,0,-0.026995983,0.008361564,-0.046725348
102,6,4,2,-2.047602099796206,-4.156920435615686,0,0.015832992,0.029778386,0.021195736
103,1,0,1,0,0,-5.389663941068704,0.007837009,-0.10391215,0.027914992
104,3,2,1,0,-2.1123139147569048,-2.7666814183094535,0.028080082,-0.029751616,-0.004757881
105,3,0,3,0,0,0,0.0057036593,-0.09935907,-0.17948014
106,4,4,0,0,0,-3.504547402046837,-0.018897029,-0.0038201236,-0.066700056
107,6,3,3,0,0,0,0.015601707,0.037344262,-0.061247274
108,3,0,3,-2.186889982283522,-1.5528267430355558,-1.0650544762017122,0.0019610024,0.12511835,-0.026458722
109,4,4,0,0,0,0,0.05254734,-0.040321123,-0.18029629
110,2,0,2,0,0,0,0.058325864,-0.0610203,0.057264656
111,2,0,2,0,0,0,-0.00030650615,0.0,-0.009122277
112,5,0,5,0,0,0,-0.008597288,-0.028414775,-0.014616098
113,2,0,2,0,-1.1928090538304592,0,-0.030061355,0.027974682,-0.12017069
114,1,0,1,20,0,-20,0.016227456,0.0,0.024230499
115,3,0,3,0,0,0,-0.014218807,-0.018864498,0.13529411
116,0,0,0,0,0,0,0.0,0.03519742,0.0042912913
117,2,2,0,0,0,0,0.07381981,-0.01613038,0.072741896
118,3,3,0,0,0,0,0.06875603,0.097290516,-0.06025547
119,1,0,1,0,0,0,0.022987155,0.0,-0.04761744
120,6,6,0,0,0,0,-0.036220327,-0.018299699,0.0
121,2,1,1,0,0,-2.121421814427205,-0.0047797607,-0.025639353,0.09405722
122,9,2,7,0,0,0,-0.009154806,0.041624546,-0.00096682546
123,0,0,0,0,0,-2.418843929771513,0.016731128,0.0,-0.019539513
124,16,12,4,0,0,0,-0.00555748,-0.01388032,0.08116694
125,3,0,3,0,0,-1.04621486495867,0.0021772385,-0.12276486,0.040296532
126,8,3,5,0,0,0,-0.10181921,0.058502875,0.08780962
127,5,3,2,0,0,0,0.018085107,0.061757393,-0.0069071674
128,1,0,1,0,0,0,0.064551294,0.0,-0.14798485
129,4,0,4,0,0,0,-0.037279997,0.0,0.1530405
130,4,1,3,0,0,-0.7112942540987821,-8.0900194e-05,-0.046796065,-0.023286067
131,2,1,1,0,0,0,-0.026251845,0.025533248,0.074427426
132,5,3,2,0,0,0,-0.068194635,-0.01320893,0.01030591
133,4,2,2,0,0,0,-0.07925768,0.021882167,0.02166701
134,5,2,3,20,-20,0,0.011045809,-0.02938549,-0.050507344
135,6,4,2,0,0,0,-0.09496416,-0.020290662,-0.0035893298
136,2,2,0,0,0,0,0.013608003,-0.0360377,-0.10268795
137,3,3,0,0,0,0,0.012069416,0.007880611,0.101078436
138,13,7,6,20,-20,0,-0.030880956,0.09723841,-0.0240242
139,5,3,2,0,0,-5.8203843009772775,-0.07509711,0.04661885,-0.087890685
140,9,0,9,0,0,0,0.007604742,-0.023663668,-0.005593996
141,7,4,3,0,0,0,-0.012278967,0.024393663,-0.018243957
142,12,3,9,0,0,0,-0.0486221,0.12823768,-0.007141824
143,1,0,1,0,0,0,-0.008039322,0.0,-0.024471913
144,1,1,0,0,0,0,0.042801734,-0.017358135,0.0
145,9,4,5,0,0,0,0.05061592,-0.011855917,0.00926538
146,3,1,2,0,0,0,-0.06339942,-0.013760281,0.003986473
147,3,3,0,0,0,0,0.061135225,-0.021211013,0.022189623
148,8,0,8,0,0,0,-0.010266972,-0.010173741,-0.03941209
149,5,1,4,-3.3928708232656506,-1.6917261730652,-3.3892055718428495,-0.026085012,0.041449327,-0.0827035
150,6,2,4,0,0,0,-0.036903568,-0.02173727,-0.02555997
151,2,0,2,0,0,0,0.06503912,-0.008209934,-0.05666382
152,4,2,2,20,-20,-5.018444150638421,-0.024081126,0.044928502,0.07187629
153,1,0,1,0,0,0,0.02482584,0.0,0.074960776
154,6,1,5,0,0,0,0.032102853,-0.09885223,-0.035481796
155,4,4,0,0,0,0,0.014683476,-0.030859813,-0.08557009
156,3,2,1,0,0,-3.6963535303864807,-0.005923414,-0.051717218,-0.07970816
157,3,3,0,0,0,0,-0.018708598,-0.02894698,0.08584454
158,2,2,0,0,0,0,0.011483707,-0.13021423,0.120497875
159,3,0,3,0,-0.09219860721837003,0,-0.0007843018,0.06318923,-0.06996573
160,1,0,1,0,0,0,0.0398554,0.06606612,-0.045253187
161,7,6,1,0,0,-0.6915682273099089,0.036692556,-0.031225033,0.06963821
162,7,7,0,0,0,-2.1659371377046543,0.0033014584,0.016066236,0.08499115
163,14,9,5,0,0,0,-0.009320364,-0.06252635,-0.056647643
164,5,1,4,0,0,0,-0.050394975,0.0023680448,-0.05614504
165,2,0,2,0,0,0,-0.06675144,0.0,0.06529402
166,6,2,4,0,0,0,0.022505851,-0.0034653426,0.03254053
167,1,0,1,0,0,0,-0.012120152,0.0,0.067522004
168,6,5,1,0,-2.8762546943998797,0,-0.008225756,0.026178094,-0.06345974
169,8,2,6,0,0,0,-0.043575794,-0.001215477,0.06911311
170,3,2,1,0,0,0,-0.053054355,0.041373145,0.010960979
171,2,2,0,0,0,0,-0.0006845665,0.020088254,-0.045048323
172,3,3,0,0,0,0,0.0427837,0.07535662,0.028992258
173,3,3,0,0,0,-1.4649941270318645,0.043673724,0.031223422,0.037784986
174,2,0,2,0,0,0,-0.1494145,0.0025223875,0.031626213
175,7,7,0,0,0,0,-0.049077515,-0.011964355,0.08240843
176,4,1,3,0,-4.873052208133921,-4.944700417920646,-0.044087034,-0.014869671,-0.043502368
177,10,5,5,0,0,0,-0.027705412,0.050993543,-0.033257145
178,3,3,0,0,0,0,0.013739128,0.086705886,0.018226922
179,3,1,2,0,-4.192133314573663,-3.182737802312769,-0.033213746,0.06688242,0.13701504
180,1,1,0,0,-2.6091898908123428,0,0.04078684,0.0069329096,0.14657615
181,8,3,5,20,-20,0,-0.025292302,-0.014576611,-0.112200566
182,5,3,2,0,0,0,-0.030305795,-0.020585155,0.17080791
183,5,1,4,0,0,-0.7093859688421644,-0.025210787,0.08190073,0.12980436
184,4,2,2,0,0,0,-0.040787384,0.08073967,0.026362268
185,1,0,1,0,0,-3.2257447826976464,0.069430105,-0.051697243,-0.006493139
186,12,8,4,20,-20,0,-0.042764675,0.10132871,-0.035110693
187,7,3,4,0,0,0,0.0033587026,-0.098075286,-0.033829626
188,8,3,5,0,0,0,-0.04289366,-0.04771251,0.010611019
189,5,5,0,0,0,-2.7947118482854183,-0.012141934,-0.13882472,-0.02089674
190,2,2,0,0,0,0,-0.04424875,0.06201271,-0.14559956
191,6,2,4,0,0,0,0.039547496,0.044703614,-0.051272392
192,4,4,0,0,0,0,-0.031901408,0.057410184,-0.016805524
193,3,3,0,0,0,0,0.058997907,-0.022763215,-0.017790208
194,6,3,3,0,0,0,-0.007611883,-0.022766504,-0.043411955
195,10,3,7,-0.35603132037088203,0,0,-0.01261987,0.050206386,-0.0248069
196,4,4,0,0,0,0,0.022956181,-0.051681746,-0.024860984
197,1,0,1,0,0,0,-0.025136702,-0.006490159,-0.030966233
198,9,3,6,0,0,0,-0.03768776,0.07672345,0.046675455
199,3,3,0,0,0,0,-0.039288253,-0.039985657,0.0
200,3,3,0,0,0,0,0.07204345,0.037662297,-0.05891001
201,9,2,7,0,0,0,-0.07100415,-0.031214736,0.0050544785
202,5,5,0,0,0,-3.2484962674349713,-0.025025588,-0.012557268,-0.051793862
203,5,0,5,0,0,0,-0.0072013284,0.0,0.07078316
204,7,3,4,0,0,0,0.0878111,-0.036306724,-0.028960094
205,10,9,1,0,0,0,-0.027582861,-0.080566846,-0.004708433
206,8,3,5,0,0,0,-0.029985195,-0.054343387,0.07932326
207,0,0,0,0,0,0,0.0,0.023941932,-0.034516815
208,9,7,2,0,0,0,-0.017491365,-0.046390306,0.021080913
209,3,2,1,0,0,0,-0.045835473,0.023799239,-0.00856216
210,6,4,2,0,0,0,0.07983895,-0.00096577645,-0.08952229
211,4,3,1,0,0,0,-0.048179895,0.019994926,0.007917354
212,5,3,2,0,0,0,-0.04911167,0.065909624,0.077232875
213,7,6,1,0,0,0,-0.009402952,0.04920208,-0.07947325
214,4,2,2,0,0,0,-0.016665068,-0.028268706,-0.032709528
215,7,2,5,0,0,-3.7833286900887395,-0.05744261,-0.012520292,-0.073708735
216,6,6,0,0,0,0,0.028670082,-0.022430182,0.048728265
217,2,2,0,0,0,0,-0.097653106,-0.0019211292,0.061007496
218,2,2,0,0,0,0,-0.04324629,0.023240585,0.0
219,3,1,2,0,0,0,-0.10167902,0.057501677,-0.08951241
220,9,3,6,0,0,0,-0.0061191656,0.055974796,0.03389203
221,7,7,0,0,0,0,-0.0016633129,0.015839085,0.0
222,3,1,2,0,0,0,-0.019720621,-0.0642023,0.0020965838
223,2,2,0,0,0,0,0.022485495,-0.0055843736,0.0
224,4,4,0,0,0,0,-0.012969332,-0.05443902,0.0
225,7,2,5,0,0,0,-0.003172245,-0.027924214,0.034165844
226,11,3,8,0,0,0,0.039680462,0.03303477,-0.010636425
227,5,3,2,0,0,0,-0.0749784,0.020061273,0.002760253
228,7,1,6,0,0,0,-0.00033216953,-0.10535502,0.032861862
229,9,7,2,0,0,0,-0.026642738,-0.023876358,0.037956353
230,7,5,2,0,0,0,-0.0019137955,-0.09433374,0.00022238732
231,7,5,2,0,0,0,-0.011871844,-0.013140145,-0.11418602
232,7,4,3,0,0,0,-0.030773992,0.05390069,0.040047154
233,2,2,0,0,0,-4.396342337796328,0.019220728,0.080867864,0.035684478
234,3,1,2,0,0,0,0.017474117,-0.012802792,0.09127955
235,4,2,2,0,0,0,0.042765263,-0.029952325,0.08112837
236,10,0,10,0,0,0,-0.093832865,0.0,0.08704357
237,1,1,0,0,0,0,-0.05394663,0.07396658,0.0
238,13,12,1,0,0,0,0.03201061,-0.027969856,-0.053134736
239,4,0,4,0,0,0,0.007180195,0.05966452,-0.016704133
240,5,4,1,0,0,0,-0.010118866,-0.017740503,0.0044041635
241,9,2,7,0,0,0,-0.013708639,0.016526736,-0.026434822
242,10,4,6,0,0,0,-0.07459313,0.05627656,0.012359199
243,11,2,9,0,0,0,0.052219685,-0.08817516,-0.029758025
244,6,3,3,0,0,0,-0.05785961,-0.08918747,-0.076318376
245,3,3,0,0,0,-3.4853498657543525,0.0043700743,-0.06663112,-0.078905396
246,3,2,1,0,0,0,-0.0021015692,0.02061904,-0.059244346
247,10,9,1,0,0,0,-0.04091506,0.034228377,0.03575355
248,10,7,3,0,0,0,-0.019634046,-0.1176444,0.17206915
249,12,7,5,0,0,0,-0.0867445,-0.078138754,0.12897258
250,0,0,0,0,0,0,-0.114045,0.0,-0.048712134
251,5,1,4,20,-20,0,-0.048794203,0.10608987,-0.04489934
252,4,1,3,0,0,0,-0.08581785,-0.0125031285,-0.03015007
253,4,3,1,0,0,0,0.034487475,0.021740036,-0.06762542
254,6,3,3,0,0,0,-0.107018344,0.11819859,-0.0093372725
255,5,2,3,0,0,0,0.015692225,-0.06853555,0.03969002
256,11,6,5,0,0,0,-0.030303717,0.10683975,0.05728597
257,0,0,0,0,0,0,0.0,0.041960407,-0.10691564
258,12,7,5,0,0,0,-0.015016747,-0.14945728,-0.03986517
259,8,2,6,0,0,0,-0.037697803,-0.029237425,0.050261162
260,6,2,4,0,0,0,0.027332015,0.06813947,0.0032277966
261,10,7,3,0,0,0,0.018673524,-0.03318984,-0.013430319
262,3,2,1,0,0,0,0.019798331,0.007894511,0.10939605
263,6,5,1,0,0,0,0.012701025,0.050903723,-0.049675368
264,5,5,0,0,0,0,-0.011413603,0.010942077,-0.05930425
265,3,3,0,0,0,0,-0.020340228,-0.058457322,0.048322752
266,6,2,4,0,0,0,0.036169425,-0.07333358,-0.03499758
267,4,1,3,0,0,0,-0.016025042,-0.04800967,0.027123662
268,6,4,2,20,0,-20,-0.0077502537,0.026534129,-0.04313506
269,9,5,4,0,0,0,0.065213956,0.0859849,0.02566
270,8,7,1,0,0,0,0.021328192,0.081493355,0.013144226
271,8,3,5,0,0,0,-0.0027998162,0.06078453,0.035112455
272,5,3,2,0,0,0,0.02986616,-0.018217182,-0.0012323785
273,9,4,5,0,0,0,0.024345312,-0.000660131,0.10906365
274,14,11,3,0,0,0,0.055947322,0.010744829,0.03131533
275,9,4,5,0,0,0,0.04251386,0.0038457967,0.021754174
276,3,2,1,0,0,-0.35643224295705656,-0.014180527,0.06854968,-0.006003294
277,8,8,0,0,0,0,-0.11094736,0.043292705,0.0
278,6,3,3,0,0,0,-0.05561038,0.021985613,-0.03065363
279,2,2,0,0,0,0,0.008890066,0.064185135,0.0
280,7,5,2,0,0,0,0.057109717,0.06719399,0.059370592
281,6,2,4,0,0,0,-0.03427598,0.09213495,-0.014627052
282,3,1,2,0,0,0,0.0062818243,-0.048931617,0.05426366
283,6,2,4,-3.2186794711061406,0,0,-0.023479812,-0.06732744,0.06934296
284,4,2,2,0,0,0,0.021324977,0.05993049,0.024412535
285,9,4,5,0,0,0,0.049034413,-0.057970524,0.09905341
286,5,2,3,0,0,0,-0.04776347,0.035068225,0.06702461
287,7,3,4,0,0,0,-0.065274626,0.09683632,0.008308764
288,3,1,2,0,0,0,-0.064686984,-0.04831641,0.14898878
289,6,4,2,0,0,0,0.07121086,0.037124928,-0.042230576
290,5,5,0,0,0,0,-0.013948784,0.05834465,-0.059149448
291,2,0,2,0,0,0,-0.043631352,0.0,0.01610269
292,6,2,4,0,0,0,0.052723818,0.12142239,0.03436708
293,5,3,2,0,0,0,0.06039245,-0.061254624,0.0032292176
294,2,2,0,0,0,0,0.050789684,0.016400876,0.0
295,5,1,4,0,0,0,0.03712777,0.023255052,-0.098101765
296,5,1,4,0,0,0,0.012809897,-0.07451547,-0.056991216
297,7,3,4,0,0,0,-0.036182765,0.06516274,-0.0058147
298,7,4,3,0,0,0,0.034078322,0.03903389,-0.011692409
299,3,0,3,0,0,0,0.012540383,-0.07898923,0.004158194
300,1,1,0,0,0,0,-0.022947116,0.046669904,0.0
301,14,6,8,0,0,0,-0.027746044,0.11301578,0.0515133
302,7,1,6,0,0,0,-0.022962742,-0.07679892,0.10081887
303,7,5,2,0,0,0,-0.033376407,-0.06829617,0.031398594
304,3,0,3,0,0,0,0.00900671,0.014937086,-0.02796844
305,5,5,0,0,0,-1.7210382606187347,0.0022514581,-0.009429157,-0.099222876
306,4,0,4,0,0,0,0.0061903475,0.0,-0.02188343
307,4,3,1,0,0,0,0.0393861,0.05868207,-0.017619552
308,3,2,1,0,0,0,-0.1304789,-0.057840597,0.045323096
309,7,3,4,0,0,0,0.045087595,-0.06181242,0.008170652
310,6,4,2,0,0,0,0.033548456,-0.0033242893,-0.005439432
311,4,1,3,0,0,0,-0.023022335,0.087115325,-0.09450261
312,11,7,4,0,0,0,0.01398881,0.04734763,0.039807223
313,6,4,2,0,0,0,0.0049365233,0.019894972,-0.022828722
314,4,0,4,0,0,0,-0.022238772,0.21050379,-0.07805297
315,6,2,4,0,0,0,-0.04428491,-0.089477174,0.06020296
316,6,0,6,0,0,0,0.01511261,-0.032455627,0.015224943
317,4,1,3,0,0,0,-0.04685544,-0.08589033,0.00036388874
318,4,3,1,0,0,0,-0.0566076,-0.035689265,0.022531886
319,5,1,4,0,0,0,0.015517282,0.054190002,-0.117327765
320,7,3,4,0,0,0,-0.12617238,0.11920752,-0.053015187
321,7,1,6,20,0,-20,-0.019417353,0.07051761,0.033644903
322,2,2,0,0,0,0,-0.105163805,0.009418876,0.0
323,5,1,4,0,0,0,-0.038868424,0.06649593,0.047673617
324,7,2,5,0,0,0,0.024163283,0.0070189573,0.09361253
325,12,8,4,0,0,0,-0.046332665,-0.12197631,0.007881832
326,8,4,4,0,0,0,0.030875625,-0.06746197,0.04415533
327,3,3,0,0,0,0,0.013645372,0.07971743,0.0
328,1,1,0,0,0,0,-0.019580243,-0.00088814256,-0.19045739
329,3,2,1,0,0,0,0.04014707,0.13231544,0.089420974
330,6,2,4,0,0,0,-0.05194457,0.039972447,0.033000365
331,9,5,4,0,0,0,-0.023661938,-0.021636762,0.057655945
332,8,7,1,0,0,0,-0.074852906,-0.004043605,0.023069091
333,12,5,7,0,0,0,-0.055816945,0.023479728,0.14283286
334,7,1,6,20,0,-20,0.0056645777,0.084802225,0.019164786
335,3,1,2,0,0,0,-0.079055436,-0.05046753,-0.0012520695
336,15,6,9,0,0,0,0.011750145,0.039165333,-0.007955351
337,8,4,4,0,0,0,-0.020232402,-0.0047872923,-0.014734221
338,6,6,0,0,0,0,-0.030879082,0.10030927,0.0
339,3,3,0,0,0,0,-0.039811853,0.05082902,-0.04461695
340,10,4,6,0,0,0,-0.10749609,0.03828285,0.066418625
341,7,5,2,0,0,0,-0.007902388,0.09161588,-0.076554626
342,7,2,5,0,0,0,0.03448534,0.057196397,-0.03576583
343,4,2,2,0,-2.070535159520878,0,0.027950782,-0.052729167,-0.002355957
344,6,6,0,0,0,0,-0.08835473,0.034939412,-0.04947909
345,7,5,2,0,0,0,-0.07630961,0.03700652,0.04777346
346,3,3,0,0,0,0,-0.044639777,0.019534994,0.0
347,8,4,4,0,0,0,-0.0014872599,0.0008721113,-2.6121139e-05
348,1,1,0,0,0,0,-0.06597212,0.0013014269,0.0
349,8,3,5,20,0,-20,-0.03251939,0.0076357843,-0.029629936
350,7,6,1,0,0,0,-0.004050527,-0.0076220036,-0.025009345
351,8,5,3,0,0,0,-0.039842222,-0.02759244,-0.036042634
352,8,6,2,0,0,0,0.009925136,-0.028014736,0.09577372
353,9,6,3,0,0,0,0.039435215,0.03326088,0.06708472
354,5,2,3,0,0,-2.488858394502624,-0.07419677,-0.020737927,0.006254258
355,6,5,1,0,0,0,-0.018197216,0.014440341,-0.02138567
356,6,4,2,20,-20,0,-0.001740365,-0.037291955,0.0077737663
357,11,6,5,0,0,0,-0.07005774,-0.1049757,-0.025373006
358,11,1,10,0,0,0,-0.010828839,0.05098855,0.00740129
359,6,4,2,0,0,0,-0.018759718,0.050692845,-0.06459375
360,8,5,3,0,0,0,-0.042450264,0.015746264,-0.03629598
361,10,9,1,0,0,0,-0.006362009,0.031835705,0.07339485
362,6,6,0,0,0,0,0.027922316,0.056280624,0.0
363,11,7,4,20,-20,0,-0.006740723,-0.053334855,0.09276104
364,10,8,2,0,0,0,-0.061079826,-0.030247878,0.107713394
365,1,0,1,0,0,0,0.03546757,0.0,-0.15593988
366,6,4,2,0,0,0,0.07636469,0.05885253,0.04964328
367,8,7,1,0,0,0,-0.00046057225,0.016038317,-0.04150934
368,6,2,4,0,0,0,-0.04003309,-0.011529074,-0.10372015
369,7,4,3,0,0,0,0.0064483834,-0.038165692,-0.010183964
370,9,3,6,0,0,0,-0.017095542,0.0039834953,-0.1451878
371,5,5,0,0,0,0,-0.017924147,0.046818048,0.14421147
372,13,8,5,0,0,0,-0.0037944317,-0.016432876,-0.0962778
373,5,0,5,0,0,0,0.07389076,-0.09165535,0.072829135
374,9,4,5,0,0,0,-0.047965907,0.02561387,-0.058577135
375,8,3,5,0,0,0,-0.08932669,-0.06940126,-0.07246218
376,5,4,1,0,0,-2.1518785559483313,-0.12607358,0.022476261,0.015333929
377,1,1,0,0,0,-2.935561721366056,-0.08375599,-0.06608899,0.033525314
378,9,5,4,0,0,0,-0.051649608,0.08206801,-0.104666926
379,6,4,2,0,0,0,-0.052969757,-0.05598174,-0.038447913
380,4,4,0,0,0,0,0.0075734234,-0.008365926,-0.09018282
