episode,epsilon,collision_0,collision_1,collision_2,collision_3,reward_0,reward_1,reward_2,reward_3,loss_0,loss_1,loss_2,loss_3
187,0.8285367691502946,6,4,9,1,0,0,0,0,0.0029100957326591015,0.33511897921562195,0.37276968359947205,0.3679226040840149
188,0.8277082323811443,2,1,2,1,0,0,-1.2332804819041532,0,0.07472725957632065,0.7304100394248962,2.8351268768310547,0.014202741906046867
189,0.8268805241487632,3,0,2,1,0,0,0,0,0.00123886379878968,0.14745330810546875,9.434471576241776e-05,1.224819302558899
190,0.8260536436246144,0,0,0,0,0,0,0,0,0.027357958257198334,0.062259264290332794,0.36311739683151245,0.0031434805132448673
191,0.8252275899809898,8,5,5,8,0,-2.3880552674702296,0,0,0.07121273875236511,0.6388981342315674,1.9208682775497437,2.908010173996445e-06
192,0.8244023623910088,1,7,3,5,-1.4189825721353233,0,-2.240525660289638,0,1.7892439365386963,0.0002522649010643363,0.22914300858974457,0.011789576150476933
193,0.8235779600286178,2,1,0,3,-14.103740050588492,0,-5.139120624714563,-2.867205870916124,0.023797668516635895,0.22615669667720795,0.12844477593898773,0.0015312107279896736
194,0.8227543820685892,4,2,6,0,0,0,-2.4910016939558215,-4.121246054815428,1.8833438158035278,0.024558626115322113,1.5936517715454102,0.8724466562271118
195,0.8219316276865206,6,2,5,3,0,0,-9.428921856647905,0,0.06472773849964142,0.08949856460094452,0.008376490324735641,0.006615170277655125
196,0.8211096960588341,5,2,0,7,-2.252488864227497,0,0,0,0.144459530711174,95.33451843261719,0.4270820617675781,0.01286566723138094
197,0.8202885863627752,1,0,1,0,-2.0757343995722692,0,0,0,2.94004487991333,0.01075567677617073,0.43946436047554016,0.045152559876441956
198,0.8194682977764125,0,0,0,0,-10.975853798508224,-20,-3.3595647353671483,0,0.021446777507662773,0.3419935703277588,2.7101943492889404,0.002189059043303132
199,0.818648829478636,0,4,0,4,0,0,-0.7842007152087271,0,0.04833740368485451,0.006071863695979118,0.8128189444541931,0.5168702006340027
200,0.8178301806491574,0,0,0,0,-23.24481498054907,-7.993936433841795,0,0,2.8188517262606183e-06,0.010530143976211548,1.0029451847076416,0.1378396451473236
201,0.8170123504685082,0,0,0,0,-6.575089235607782,0,0,0,0.14123469591140747,0.0004373737028799951,9.247318267822266,0.1505039632320404
202,0.8161953381180397,14,1,11,4,0,0,-0.014724830686392298,0,0.741424560546875,101.81504821777344,1.7008845806121826,0.025306938216090202
203,0.8153791427799216,0,11,5,6,-2.1915945523173486,0,0,0,0.24137672781944275,0.00044004537630826235,0.0004915277240797877,0.025590263307094574
204,0.8145637636371417,0,3,2,1,-5.017268392030157,-3.142138288546942,-2.4260363387484385,-1.3107252069301056,0.1628153920173645,62.475074768066406,0.004659663420170546,0.00013113944442011416
205,0.8137491998735046,0,1,1,0,-7.530118839230909,0,0,-2.7834515900914876,0.0799826979637146,0.0414002425968647,0.8546189069747925,0.03252674266695976
206,0.812935450673631,4,0,4,0,0,0,0,-4.047569282919788,3.1539134979248047,0.24565503001213074,6.322895526885986,0.14235009253025055
207,0.8121225152229574,0,0,0,0,-3.1292390037497806,0,0,0,0.15000618994235992,0.05231846123933792,0.03634841740131378,0.061788205057382584
208,0.8113103927077344,3,5,3,5,0,0,-2.8143132616228894,0,97.76444244384766,0.018412675708532333,4.4507960410555825e-05,0.11162685602903366
209,0.8104990823150267,1,0,1,0,0,0,-2.4031572364877802,0,11.200482368469238,0.08249005675315857,0.2476213276386261,0.009091241285204887
210,0.8096885832327116,1,3,3,1,0,0,0,0,5.221017360687256,0.032025326043367386,1.9372423887252808,3.2143642902374268
211,0.8088788946494789,1,0,0,1,0,0,0,0,2.657191753387451,0.007462833542376757,0.07015396654605865,6.310101509094238
212,0.8080700157548294,4,0,3,1,-1.7711745210195362,0,0,0,0.9942129254341125,1.0368787050247192,0.31315523386001587,0.03790437802672386
213,0.8072619457390746,0,1,0,1,-34.58037689383777,0,0,-2.213630745525912,0.09163857251405716,0.044171493500471115,3.433074951171875,0.7238286733627319
214,0.8064546837933355,4,0,4,0,0,0,0,-8.671252048694571,2.5472989082336426,0.1288851648569107,1.8778117895126343,3.270975867053494e-05
215,0.8056482291095421,0,2,0,2,0,0,0,0,0.011741229332983494,0.33633947372436523,0.6380905508995056,0.017804456874728203
216,0.8048425808804326,0,4,0,4,0,0,0,0,0.7078651189804077,6.845917224884033,96.0401382446289,0.3639639616012573
217,0.8040377382995522,0,0,0,0,0,0,0,0,0.030880359932780266,0.22533339262008667,0.11976992338895798,0.014785436913371086
218,0.8032337005612527,8,0,5,3,0,0,0,0,0.27387773990631104,0.6675703525543213,2.813131332397461,0.043210770934820175
219,0.8024304668606914,0,0,0,0,0,0,0,0,0.43634849786758423,0.9987574815750122,0.0009073804831132293,0.007438128348439932
220,0.8016280363938307,0,3,1,2,0,-2.06288722581974,-14.36035297624248,-4.041850619378958,0.6467708945274353,0.0004209029139019549,0.13079123198986053,0.3389469087123871
221,0.8008264083574369,0,2,0,2,0,0,0,0,1.9442250728607178,0.01216110773384571,1.0272116661071777,0.05703312158584595
222,0.8000255819490795,0,0,0,0,0,-6.318172412367364,0,0,0.017346156761050224,0.0043373554944992065,0.08715181797742844,0.0078098829835653305
223,0.7992255563671304,2,0,2,0,0,0,0,-2.0097576889151543,3.4953410625457764,0.018276918679475784,1.614742398262024,0.09281104803085327
224,0.7984263308107633,1,3,4,0,0,0,0,-5.068708275325508,6.475287914276123,2.8946087695658207e-06,0.0041328114457428455,0.6450243592262268
225,0.7976279044799526,3,2,2,3,-5.53267247972663,-2.234598837861892,-0.7819265732585579,0,0.7566679120063782,4.23268985748291,0.2995685935020447,0.16215255856513977
226,0.7968302765754727,0,0,0,0,-23.677635701170725,-3.976233569138406,0,0,95.41605377197266,0.0009109605452977121,0.024786248803138733,0.07186688482761383
227,0.7960334462988972,1,4,0,5,-2.432890377370376,-0.4932091718064324,-3.983666715386158,0,5.536531448364258,1.8699541091918945,0.22211392223834991,0.0033833004999905825
228,0.7952374128525983,0,0,0,0,-0.2482806367520074,0,0,0,0.05769079178571701,0.0018331012688577175,0.06010967120528221,0.3184657692909241
229,0.7944421754397457,0,0,0,0,-2.5364151349609805,0,0,0,0.35332149267196655,105.06494140625,0.8281453847885132,0.17475919425487518
230,0.7936477332643059,0,0,0,0,-0.08241186664735611,-1.2851336384999645,-3.4120610268878986,0,7.266678333282471,24.93170166015625,0.00027947858325205743,1.118370532989502
231,0.7928540855310416,4,3,6,1,0,0,0,0,0.11330016702413559,4.099418640136719,0.00807346310466528,0.1856972873210907
232,0.7920612314455105,3,0,3,0,-5.132914193473868,-0.06576710099733374,0,0,5.81225061416626,0.011604269966483116,0.4057590961456299,0.0003918491129297763
233,0.7912691702140651,1,0,1,0,-6.40230210645175,-3.925426250571621,0,-2.3525327251107964,3.1041393280029297,1.5583134889602661,3.585578203201294,0.7460170984268188
234,0.790477901043851,0,0,0,0,-5.763252802484904,0,0,0,4.841948509216309,5.338476967153838e-06,0.492607057094574,0.019115734845399857
235,0.7896874231428072,0,2,2,0,0,-2.503917822352689,0,-4.044555509158021,2.2783498764038086,0.10280777513980865,0.1998041272163391,0.00042003943235613406
236,0.7888977357196644,1,0,0,1,-5.026759061374996,-3.374182466653197,0,-2.1125847205541763,0.018666600808501244,0.44659003615379333,0.0019331397488713264,0.5308548808097839
237,0.7881088379839447,0,1,1,0,0,-2.3549934245185704,0,0,12.293290138244629,7.497943954604125e-08,7.419874668121338,0.0685860887169838
238,0.7873207291459607,0,0,0,0,0,-0.6554206064104995,0,-4.558614397964933,1.7521727085113525,0.17984749376773834,0.01579170860350132,1.9307888746261597
239,0.7865334084168147,0,0,0,0,-5.541724853585244,-2.9072005541160175,-4.874905505937296,-0.4322553954584274,1.3825109004974365,0.32397714257240295,0.0015772379701957107,2.249105273222085e-05
240,0.7857468750083979,0,4,0,4,-16.709531634702266,0,-6.298419951969043,0,12.020625114440918,0.0458967462182045,0.00020405009854584932,0.11693073809146881
241,0.7849611281333895,0,0,0,0,-0.41621510203011747,-3.016015936232453,-25.54324213191968,-0.39410326904626425,0.14804275333881378,0.0016620515380054712,0.14973556995391846,0.03489896282553673
242,0.784176167005256,6,4,10,0,-3.1618998524676747,0,-3.021378547333305,0,2.4336295127868652,4.8334277380490676e-05,0.0014122753636911511,0.5272276401519775
243,0.7833919908382508,2,0,2,0,0,0,0,0,1.4700793027877808,0.02868783101439476,0.023791709914803505,0.1406920701265335
244,0.7826085988474126,6,0,6,0,0,-2.0513023614655914,0,0,0.2075355350971222,0.010956093668937683,0.002108614891767502,1.0150412321090698
245,0.7818259902485653,0,2,1,1,0,-7.3220917865067205,0,0,0.002172125270590186,0.015351548790931702,0.15009506046772003,0.5025202631950378
246,0.7810441642583167,3,4,3,4,0,-2.3785194597265744,-1.3449339386078885,-2.5688696466219274,0.2889002561569214,0.03801112249493599,1.254633903503418,0.023413412272930145
247,0.7802631200940584,1,0,0,1,-2.888298159686705,0,0,0,0.5641161799430847,0.0012349395547062159,2.8252310752868652,0.11803127080202103
248,0.7794828569739644,0,1,0,1,0,0,-0.7846038651472598,0,9.4818115234375,0.03200256824493408,1.9733489751815796,0.0005430313176475465
249,0.7787033741169904,1,1,1,1,0,0,0,0,0.0020753119606524706,0.1713225543498993,0.07892558723688126,0.037340205162763596
250,0.7779246707428734,0,1,0,1,0,0,0,0,0.8536011576652527,0.002753573004156351,1.4016802310943604,0.009834067896008492
251,0.7771467460721305,3,3,5,1,0,0,-2.8037858377152807,0,0.03383898735046387,0.012906073592603207,95.91002655029297,0.022883469238877296
252,0.7763695993260584,0,1,1,0,0,0,0,0,4.299533367156982,0.3746280372142792,0.03163999691605568,0.2330416887998581
253,0.7755932297267324,7,7,9,5,0,0,-0.1105809365026933,-1.1293265579736067,2.8590229703695513e-06,0.1403358280658722,0.055911485105752945,1.7779600620269775
254,0.7748176364970056,0,4,0,4,0,0,-1.337241495989463,0,16.194726943969727,0.07663119584321976,3.022662401199341,0.011133239604532719
255,0.7740428188605086,0,0,0,0,-0.505240662075308,-6.744117627508567,0,0,0.0013162842951714993,1.2666058540344238,0.9240928888320923,0.0039019149262458086
256,0.7732687760416481,2,0,2,0,0,-2.1434365998272105,0,0,0.44051048159599304,3.0429255962371826,0.0026179624255746603,0.08378488570451736
257,0.7724955072656065,4,0,4,0,0,0,-2.5823115388672173,0,0.3124746084213257,0.1244242787361145,1.1711069345474243,0.007622612174600363
258,0.7717230117583408,0,1,0,1,0,0,0,-5.054410468550507,0.32510626316070557,0.011919927783310413,0.1455460786819458,7.303402526304126e-05
259,0.7709512887465825,3,0,2,1,-0.055090646939819354,0,0,0,0.005727140232920647,0.8534544110298157,0.2360069900751114,0.007844096049666405
260,0.7701803374578359,1,0,1,0,0,-1.2785861012957667,0,-8.562539566376184,1.266563892364502,0.37698233127593994,2.8858985900878906,1.8712724447250366
261,0.7694101571203781,3,3,5,1,0,-2.9415480933497524,0,0,0.08687558025121689,0.09407728165388107,0.1087147444486618,0.04342253878712654
262,0.7686407469632577,2,0,0,2,0,-2.0592564240503135,0,-2.2288275182673667,0.04071260243654251,0.013083030469715595,0.07819317281246185,11.871027946472168
263,0.7678721062162944,0,0,0,0,0,-0.564752053596882,-16.99186466365688,-6.435477177266595,0.2584952414035797,0.0020789846312254667,0.43984392285346985,0.04715755209326744
264,0.7671042341100781,1,0,0,1,0,-3.2969670848239314,0,0,7.283022403717041,0.039565615355968475,1.2324086427688599,0.8204664587974548
265,0.766337129875968,0,0,0,0,0,0,0,0,2.0291330814361572,0.4344451129436493,0.01859338767826557,0.25596776604652405
266,0.7655707927460921,6,0,0,6,0,0,0,0,0.20672737061977386,0.07626678049564362,2.3910434246063232,0.04990163445472717
267,0.764805221953346,0,4,4,0,0,0,0,0,3.066892623901367,96.97723388671875,1.6305477619171143,0.2662469148635864
268,0.7640404167313927,5,4,6,3,0,0,0,0,0.2449956238269806,0.00718509778380394,0.40793099999427795,55.27192687988281
269,0.7632763763146613,0,0,0,0,-3.3751983273495303,0,0,0,7.110326766967773,0.055420439690351486,0.057108718901872635,0.0026912253815680742
270,0.7625130999383466,2,3,0,5,0,0,0,0,0.4708719551563263,102.40496063232422,0.6484524011611938,3.448361873626709
271,0.7617505868384082,2,0,0,2,0,0,0,0,1.7090522050857544,0.04272335022687912,0.061373114585876465,0.3330674469470978
272,0.7609888362515699,0,4,3,1,0,0,0,0,0.576580286026001,102.86558532714844,0.039312489330768585,0.42218372225761414
273,0.7602278474153183,1,4,2,3,0,0,0,0,0.0324760302901268,0.14755375683307648,2.7879765033721924,0.005604587495326996
274,0.759467619567903,0,0,0,0,0,0,0,0,0.29747745394706726,0.06931594014167786,0.001569048734381795,0.0022834332194179296
275,0.7587081519483351,2,6,2,6,0,0,0,0,0.24926050007343292,0.17598454654216766,0.8510856628417969,0.018144555389881134
276,0.7579494437963867,1,1,1,1,-0.19326791781677954,0,0,0,0.020042359828948975,0.07187008112668991,0.8365976214408875,0.004990160930901766
277,0.7571914943525904,0,0,0,0,-6.133802472848487,0,0,0,0.05298097804188728,0.08909709006547928,1.6335079669952393,0.37799015641212463
278,0.7564343028582378,3,10,9,4,0,0,0,0,0.8084414005279541,0.06742604076862335,0.06296879053115845,1.618817687034607
279,0.7556778685553796,3,1,3,1,0,0,0,0,0.035818807780742645,5.266778945922852,1.4560353755950928,0.5534949898719788
280,0.7549221906868242,1,1,2,0,0,0,0,0,0.00025779707357287407,0.0022948174737393856,0.14741837978363037,4.975722789764404
281,0.7541672684961374,2,2,4,0,0,0,0,0,0.0173342265188694,0.00021123012993484735,0.8054331541061401,0.1228332370519638
282,0.7534131012276413,8,1,4,5,0,0,0,0,0.022055497393012047,0.027940085157752037,0.0748637318611145,2.9104745388031006
283,0.7526596881264136,1,1,1,1,0,0,0,0,0.1166204884648323,0.05091182142496109,0.04313582926988602,0.1520506590604782
284,0.7519070284382872,2,0,1,1,0,0,0,0,0.09737452119588852,1.865004301071167,1.1128699779510498,0.540023684501648
285,0.7511551214098489,0,1,0,1,0,-14.91242798745381,-0.3205071628002809,-30.50045117678956,0.10592760145664215,0.059315383434295654,0.7106707692146301,0.18956518173217773
286,0.750403966288439,1,0,1,0,0,-2.515771921202435,0,0,0.13934208452701569,0.08353066444396973,0.03247804939746857,0.18606320023536682
287,0.7496535623221505,5,5,7,3,0,0,0,0,1.0881975889205933,0.02522270567715168,0.2309182733297348,0.10160227864980698
288,0.7489039087598284,0,0,0,0,0,0,0,-6.701530960571548,0.00819765217602253,0.015438876114785671,0.2372780293226242,8.700051307678223
289,0.7481550048510686,1,0,0,1,0,0,-3.054682823063369,0,7.110516889952123e-05,0.022492090240120888,0.007533305324614048,0.3385974168777466
290,0.7474068498462175,0,2,2,0,0,0,0,-3.2995104306496064,2.0835726261138916,0.004993264563381672,0.20439724624156952,0.013858449645340443
291,0.7466594429963713,0,1,0,1,-1.5223451639971075,-1.003854575170664,0,0,0.0009448170894756913,0.21776846051216125,0.03152521699666977,1.916150450706482
292,0.745912783553375,0,3,0,3,0,0,0,0,0.04609557241201401,0.09845613688230515,0.4508060812950134,0.487898051738739
293,0.7451668707698216,3,2,2,3,-6.707911848709599,0,0,-12.125882694773011,0.08053655922412872,0.26387250423431396,1.660950779914856,0.8935023546218872
294,0.7444217038990517,0,1,0,1,0,0,0,0,0.0548250749707222,0.07201306521892548,0.14371813833713531,0.21871106326580048
295,0.7436772821951526,11,1,11,1,20,20,-20,0,0.331523597240448,0.007493295706808567,0.22862458229064941,0.2989997863769531
296,0.7429336049129575,1,1,2,0,0,0,0,0,0.3412282466888428,109.64445495605469,0.0008823048556223512,86.11993408203125
297,0.7421906713080445,10,0,4,6,-2.0363548984658184,0,0,0,103.96419525146484,0.07488637417554855,0.0896429494023323,1.449271559715271
298,0.7414484806367364,0,5,2,3,20,20,-20,0,0.29081976413726807,2.1956162452697754,0.2681138515472412,0.6482128500938416
299,0.7407070321560997,0,0,0,0,0,0,0,0,0.00608817720785737,0.014470669440925121,1.239633560180664,0.514884889125824
300,0.7399663251239436,0,0,0,0,-2.414235366223088,0,0,0,0.3644774854183197,0.052941471338272095,0.1573488712310791,0.3085717558860779
301,0.7392263587988196,1,1,1,1,20,20,0,-20,0.15660527348518372,0.08788268268108368,0.015181776136159897,0.24991583824157715
302,0.7384871324400207,7,5,9,3,-5.309969311334669,0,-7.314582379188737,0,0.14907969534397125,0.11493214219808578,0.6027424931526184,0.2734222710132599
303,0.7377486453075807,0,0,0,0,0,0,-2.3022290107427335,0,0.14012975990772247,0.008740013465285301,1.896414875984192,4.807288646697998
304,0.737010896662273,2,2,0,4,-1.215880187929661,0,0,0,0.13747355341911316,0.23955334722995758,0.054306864738464355,0.6437916159629822
305,0.7362738857656108,5,6,8,3,-2.442054440868837,-2.3106033901708876,-0.1906662795443892,0,1.1175296306610107,0.1434248983860016,0.008395310491323471,1.4190341234207153
306,0.7355376118798452,3,0,0,3,0,0,0,0,5.993745071464218e-05,0.10125085711479187,0.39443522691726685,95.15658569335938
307,0.7348020742679654,0,0,0,0,-2.4241178283543365,0,0,0,0.0001190288458019495,0.00933673046529293,3.969918727874756,0.2387363761663437
308,0.7340672721936974,1,6,2,5,-3.2080542288649823,0,0,0,0.0802445262670517,3.9166488647460938,0.23520292341709137,1.0703010559082031
309,0.7333332049215037,0,5,5,0,-2.2083147282620557,0,0,0,0.8588570356369019,0.023333223536610603,0.075554259121418,0.04840788245201111
310,0.7325998717165821,6,2,4,4,-0.3933368695340378,0,0,0,2.5667378902435303,97.94503021240234,0.052829813212156296,0.00462133577093482
311,0.7318672718448656,4,0,0,4,0,-0.054934944214981574,0,0,1.1202764511108398,0.051178134977817535,0.5824142694473267,0.006292222533375025
312,0.7311354045730207,2,0,0,2,0,0,0,0,2.1178934574127197,0.4368368685245514,2.249555826187134,0.00252693728543818
313,0.7304042691684477,0,0,0,0,0,0,0,0,0.8512519598007202,1.0345905138819944e-05,0.007442323490977287,0.034175287932157516
314,0.7296738648992792,2,0,0,2,-2.064940355529534,-2.132119243066188,0,0,0.001994992373511195,0.0027386052533984184,0.8095006942749023,0.020148854702711105
315,0.7289441910343799,3,1,0,4,0,-2.3763618458778457,0,0,0.22328314185142517,0.03279544413089752,5.418656349182129,0.024477148428559303
316,0.7282152468433455,2,0,1,1,0,-2.266849743169477,0,0,0.02415132150053978,97.25113677978516,1.3938673734664917,0.0646677017211914
317,0.7274870315965022,9,0,7,2,0,-9.973503532642479,0,0,0.22085364162921906,0.1285010576248169,0.09551910310983658,0.09706129878759384
318,0.7267595445649057,1,0,0,1,0,-13.264347011574237,0,0,0.01786711998283863,0.09791570156812668,0.18080410361289978,0.10428738594055176
319,0.7260327850203407,3,2,3,2,0,-24.704827509230842,0,-1.0934611680920003,0.6236118078231812,0.007471311371773481,0.2970219552516937,0.21330398321151733
320,0.7253067522353204,0,0,0,0,0,-17.646658317526615,0,0,0.013295230455696583,0.009919035248458385,0.5891644954681396,0.8135828375816345
321,0.724581445483085,4,0,3,1,0,-5.988498973309672,0,0,3.5154926776885986,3.5363011360168457,0.11762503534555435,0.0019991688895970583
322,0.723856864037602,0,1,0,1,0,-25.228189350191446,0,0,0.00015748744772281498,0.5383695960044861,0.08736434578895569,2.2662875652313232
323,0.7231330071735643,0,2,2,0,0,-3.368302943043219,0,0,0.4159776270389557,1.1079806089401245,0.047105614095926285,0.016979530453681946
324,0.7224098741663908,4,0,4,0,0,0,0,0,0.003389891004189849,0.10584349930286407,0.29282239079475403,0.17186619341373444
325,0.7216874642922244,5,1,5,1,-5.213416081747288,0,0,0,1.0198230743408203,0.7791019678115845,0.041884712874889374,0.10046768933534622
326,0.7209657768279322,3,2,5,0,0,0,0,0,0.1373455822467804,28.767200469970703,0.6869475245475769,0.011528014205396175
327,0.7202448110511043,5,0,3,2,-2.453261339580748,0,0,0,0.0012551465770229697,0.0017251083627343178,0.31687700748443604,0.04683970287442207
328,0.7195245662400531,2,0,2,0,0,-20,0,0,0.15514737367630005,0.016112010926008224,0.002409643493592739,0.001069321297109127
329,0.7188050416738131,3,0,2,1,0,0,0,0,0.6564761400222778,3.3886334896087646,0.02604544535279274,0.10993931442499161
330,0.7180862366321393,3,4,2,5,20,20,0,-20,0.019937189295887947,0.16883395612239838,0.19996699690818787,0.001375319086946547
331,0.7173681503955072,14,0,6,8,0,0,0,0,93.02159881591797,12.967076301574707,0.24352218210697174,0.0030078995041549206
332,0.7166507822451117,3,2,3,2,-2.1288994187452386,0,0,0,0.6711394786834717,19.656551361083984,0.10001932084560394,0.0002613540564198047
333,0.7159341314628666,8,5,5,8,0,0,0,0,0.0010316784027963877,1.1289660930633545,0.0024458724074065685,0.048292335122823715
334,0.7152181973314037,2,2,2,2,0,0,0,-0.41238420507291096,0.11352457851171494,0.06090056523680687,0.08054806292057037,1.0200010538101196
335,0.7145029791340722,3,0,3,0,0,0,0,0,0.538097083568573,10.34228515625,0.0008703700150363147,0.08160960674285889
336,0.7137884761549381,1,0,1,0,0,0,0,0,0.34986695647239685,2.096797466278076,0.07129515707492828,1.1811766624450684
337,0.7130746876787832,1,1,0,2,-2.1508414289088322,0,0,0,0.27221357822418213,0.0022696005180478096,8.90068185981363e-05,0.003103533061221242
338,0.7123616129911045,0,6,1,5,0,-1.4173499839181036,0,0,2.001650094985962,30.52305030822754,0.16340410709381104,0.0005777001497335732
339,0.7116492513781133,0,0,0,0,0,-2.3730609262133706,0,0,0.036747053265571594,0.21399235725402832,0.9806737899780273,0.42852577567100525
340,0.7109376021267352,5,0,0,5,-2.485884352626794,0,0,0,0.036259833723306656,1.768418788909912,0.006834718864411116,1.3039450645446777
341,0.7102266645246085,0,0,0,0,-1.1555602114874985,-4.0271847853821185,0,0,0.1357140690088272,0.13421839475631714,3.9337501525878906,0.13053663074970245
342,0.7095164378600839,0,0,0,0,0,-1.1596696064234235,0,-0.7602992239252337,0.2830418348312378,4.877655029296875,0.06863229721784592,4.733038425445557
343,0.7088069214222238,1,0,1,0,0,-20,-2.609652258644845,0,1.3967839479446411,0.09574641287326813,0.039215028285980225,0.032439012080430984
344,0.7080981145008015,4,1,5,0,0,0,0,0,0.24394692480564117,0.1357446312904358,0.12897351384162903,2.5499675757600926e-05
345,0.7073900163863007,0,5,0,5,-2.3535112981576547,-12.643908314408652,0,0,0.1498045027256012,0.08681613951921463,0.017454296350479126,0.004209988284856081
346,0.7066826263699144,3,5,5,3,0,-2.0215396193569606,0,-8.806585559573177,0.1668540984392166,0.19116245210170746,0.23590947687625885,0.009684119373559952
347,0.7059759437435444,3,4,5,2,-2.340420458903643,0,0,-0.4448629380870073,0.134730726480484,0.4394686222076416,0.05679158866405487,0.0037236243952065706
348,0.7052699677998009,3,0,0,3,0,0,0,0,0.7626438736915588,0.1836266964673996,0.20597216486930847,0.47402650117874146
349,0.704564697832001,0,0,0,0,0,0,0,0,0.002378694247454405,0.2770719528198242,0.02495024912059307,103.89971160888672
350,0.7038601331341691,2,0,0,2,0,0,0,0,0.9789631366729736,0.11061395704746246,0.016918785870075226,3.8462367228930816e-05
351,0.7031562730010349,4,2,1,5,0,0,0,0,0.0889400988817215,0.5335295796394348,0.0020645081531256437,0.0322098471224308
352,0.7024531167280339,7,0,0,7,0,0,0,0,0.24131816625595093,0.04208618402481079,0.016442101448774338,0.2671079635620117
353,0.7017506636113059,1,6,7,0,-2.3677897029962116,0,0,0,0.008298815228044987,1.986449956893921,0.0695229172706604,1.6503466367721558
354,0.7010489129476946,0,0,0,0,-3.265930019030371,-1.3731275617690342,0,0,0.002597559941932559,0.07011402398347855,0.1300465166568756,0.1637861728668213
355,0.7003478640347469,2,0,0,2,0,0,-2.1158453411212443,0,0.039932433515787125,0.27878186106681824,0.00017319789913017303,0.7826927304267883
356,0.6996475161707122,0,2,2,0,-0.12108042107882966,0,0,0,0.08741936087608337,7.311097621917725,0.005779602564871311,0.012797298841178417
357,0.6989478686545415,2,6,7,1,0,0,0,0,0.27792951464653015,0.044659536331892014,0.005519948434084654,0.05739960819482803
358,0.698248920785887,5,0,4,1,0,0,0,0,0.532988429069519,0.0029291361570358276,0.07114658504724503,0.0038764155469834805
359,0.6975506718651011,0,2,1,1,0,0,0,0,0.6717662215232849,0.030656367540359497,0.6789190173149109,0.00036509049823507667
360,0.6968531211932361,1,0,0,1,0,0,0,0,1.9294426441192627,0.48070257902145386,0.022758977487683296,0.30265411734580994
361,0.6961562680720428,3,3,3,3,0,0,0,0,0.008899916894733906,0.6148914098739624,0.0034213215112686157,0.5186746716499329
362,0.6954601118039707,3,2,2,3,0,0,0,0,0.5454760789871216,0.7730693221092224,0.03295591101050377,0.0675114095211029
363,0.6947646516921667,0,0,0,0,0,0,0,0,0.12616758048534393,0.05029954016208649,0.4418059289455414,0.048809949308633804
364,0.6940698870404746,2,3,3,2,20,20,0,-20,1.1886440515518188,0.07336059212684631,0.014258927665650845,0.03134923428297043
365,0.6933758171534341,7,3,6,4,20,20,0,-20,0.2697502374649048,100.42399597167969,0.0220437441021204,0.13664522767066956
366,0.6926824413362807,1,5,2,4,0,-0.4166899525176615,0,0,0.01967199333012104,5.0208210945129395,0.07619470357894897,0.01915438286960125
367,0.6919897588949444,0,1,1,0,0,0,0,-3.6677744555280976,0.019025977700948715,1.5224876403808594,0.008838641457259655,0.6509033441543579
368,0.6912977691360495,1,4,5,0,0,0,0,0,0.020610138773918152,0.30015283823013306,0.01657007820904255,0.15415628254413605
369,0.6906064713669134,0,2,2,0,20,20,-20,0,1.4514870643615723,0.07435635477304459,0.00344750564545393,0.166798397898674
370,0.6899158648955466,6,1,5,2,0,0,0,0,0.0838446244597435,0.08429423719644547,0.032645318657159805,0.024702969938516617
371,0.689225949030651,6,3,4,5,0,0,0,0,0.09285655617713928,1.747227668762207,0.006794764660298824,0.037108954042196274
372,0.6885367230816204,4,0,4,0,0,0,0,0,0.0011290143011137843,0.003228665329515934,0.034619368612766266,0.00012169680849183351
373,0.6878481863585387,3,2,2,3,0,0,0,0,0.7172605991363525,0.2868323028087616,0.00019019072351511568,0.008100285194814205
374,0.6871603381721801,10,0,2,8,0,0,0,0,0.053537361323833466,0.0750436931848526,0.035931795835494995,0.00509994151070714
375,0.686473177834008,0,0,0,0,0,0,0,0,0.14414651691913605,3.357206344604492,0.07455646991729736,0.07316170632839203
376,0.685786704656174,0,2,0,2,0,0,0,0,0.006874473765492439,1.2752541303634644,0.09330353885889053,0.21144504845142365
377,0.6851009179515178,2,4,2,4,0,0,0,0,0.6229929327964783,1.0605605840682983,0.043319884687662125,0.009303838945925236
378,0.6844158170335664,3,0,3,0,0,0,0,0,0.7081933617591858,3.4758846759796143,0.0892222449183464,0.004711121320724487
379,0.6837314012165328,0,0,0,0,0,-2.2132617114497246,0,0,0.08421009033918381,0.0069513870403170586,0.0046398150734603405,0.06780055165290833
380,0.6830476698153162,0,2,2,0,0,-1.3662846119881245,0,0,0.00909949466586113,0.015895092859864235,0.007959302514791489,0.2899680733680725
381,0.6823646221455009,0,1,0,1,0,-2.1531600529936124,0,0,0.00046745684812776744,2.3704075813293457,0.0042925332672894,0.02249675616621971
382,0.6816822575233553,0,4,4,0,20,19.60162304631964,-20,0,0.00030832027550786734,0.0014297289308160543,0.0010778558207675815,9.543263877276331e-05
383,0.6810005752658319,1,0,0,1,0,0,0,0,0.5465288758277893,0.43895289301872253,0.01646828092634678,0.0030588412191718817
384,0.680319574690566,1,1,1,1,0,0,0,0,0.8286083340644836,0.07558860629796982,0.005089713726192713,0.23069794476032257
385,0.6796392551158754,0,0,0,0,0,0,0,0,0.0003100978792645037,2.1774861812591553,0.022772755473852158,0.0069765355437994
386,0.6789596158607596,0,5,4,1,0,-0.3263565074110164,0,0,0.035983968526124954,0.028564274311065674,0.0326753705739975,0.007292668800801039
