episode,epsilon,collision_0,collision_1,collision_2,reward_0,reward_1,reward_2,loss_0,loss_1,loss_2
59,0.9417362622231683,1,1,0,-2.286522249893508,0,0,17.671463012695312,24.252010345458984,0.4270542562007904
60,0.9407945259609451,3,3,0,0,-3.235095991987636,-20,34.974918365478516,0.43056392669677734,1.083419680595398
61,0.9398537314349842,0,0,0,-2.0661649434015854,0,-2.16825863533378,0.3256034553050995,2.549684524536133,0.00015996251022443175
62,0.9389138777035492,0,0,0,-2.7787509544637503,0,0,0.9430886507034302,9.219538688659668,0.3902829587459564
63,0.9379749638258457,4,0,4,-7.420654407936013,-20,-9.282417973516706,0.25364670157432556,2.459613561630249,0.2356540858745575
64,0.9370369888620198,0,0,0,-5.290514585541187,-5.498745772204442,-24.981361484500905,0.9024471044540405,5.3418707847595215,1.6251084804534912
65,0.9360999518731578,0,0,0,0,0,-2.2175538005957143,0.39184248447418213,1.0839438438415527,26.78432846069336
66,0.9351638519212846,3,3,0,-0.725224213036193,-20,0,3.509644011501223e-05,38.939430236816406,3.5846827030181885
67,0.9342286880693633,0,0,0,-4.433442153561299,-2.829502773354375,-9.649584282618354,0.17359627783298492,1.0984326601028442,1.0832171440124512
68,0.933294459381294,2,0,2,-11.388005627047358,-9.679060961219236,-2.914921819935943,2.8031375408172607,18.747066497802734,0.19678999483585358
69,0.9323611649219127,0,0,0,0,-20,-2.308181087752694,0.9949880838394165,1.5685521364212036,15.607720375061035
70,0.9314288037569908,1,1,0,-19.973090477821447,-9.567852372067785,-5.753346369749405,0.2631802558898926,1.7709095478057861,5.800797462463379
71,0.9304973749532338,0,0,0,-0.786792359069044,-37.95764496943638,0,0.0630945935845375,0.2077319622039795,1.5914336442947388
72,0.9295668775782806,0,0,0,-5.034794361317221,-2.571990162586677,-2.029983173516111,7.747313022613525,28.52191734313965,1.7614799737930298
73,0.9286373107007023,0,0,0,-20,0,-5.178767168142202,0.42019420862197876,136.18370056152344,0.28651368618011475
74,0.9277086733900016,0,0,0,0,0,-3.529707315880985,2.6858019828796387,17.910585403442383,1.8003599643707275
75,0.9267809647166116,0,0,0,-8.429701743597375,-20,-8.278622389490929,0.3666224479675293,9.979729652404785,15.986666679382324
76,0.925854183751895,0,0,0,0,-2.1889420040632683,-7.706949773450695,0.2858780026435852,6.781472206115723,0.07249603420495987
77,0.9249283295681431,0,0,0,-26.98952794024935,0,-3.437160905595808,2.446821451187134,10.72513484954834,0.12332945317029953
78,0.9240034012385749,1,0,1,-5.552576571896658,0,0,0.04395673796534538,7.416331768035889,1.2275198698043823
79,0.9230793978373364,0,0,0,-17.02698009892754,-7.9213791510984475,-3.6090197539744855,0.4453977942466736,0.09007394313812256,0.5183358192443848
80,0.9221563184394991,0,0,0,0,0,-2.469312679235937,47.414310455322266,29.767534255981445,0.08072557300329208
81,0.9212341621210596,0,0,0,0,-11.285464721363981,0,2.8312647342681885,14.786909103393555,0.0006812680512666702
82,0.9203129279589385,2,0,2,0,0,0,13.811842918395996,0.0034672862384468317,0.93013596534729
83,0.9193926150309796,0,0,0,-2.882112230302041,0,0,1.6793824434280396,3.015411615371704,0.09916646778583527
84,0.9184732224159486,1,1,0,-3.0289986842989896,0,0,0.050819333642721176,6.949429512023926,2.9176294803619385
85,0.9175547491935327,2,2,0,0,0,-13.670229473313931,0.8213893175125122,0.4849831461906433,0.00025632919277995825
86,0.9166371944443392,0,0,0,-3.8719169372568114,-10.084683356791919,0,0.03445737808942795,150.40887451171875,0.19372554123401642
87,0.9157205572498949,0,0,0,0,-14.85784781517105,0,0.08768856525421143,2.625947952270508,0.02012561447918415
88,0.914804836692645,0,0,0,0,0,-2.7351268180632116,0.5281023383140564,0.3440629839897156,0.04972030222415924
89,0.9138900318559524,3,3,0,-2.194641260753711,0,-4.3351462085990535,1.0291398763656616,1.445105791091919,0.31608179211616516
90,0.9129761418240965,2,0,2,0,-2.5304346551014825,-2.8831687035830007,0.1533174216747284,3.573965311050415,3.3524959087371826
91,0.9120631656822724,0,0,0,0,-2.6907074015831456,0,3.235621452331543,0.3134765923023224,0.009874965995550156
92,0.9111511025165902,0,0,0,0,0,-22.230484765287922,1.1085268259048462,0.3702194392681122,1.2322114706039429
93,0.9102399514140735,2,0,2,-1.808575916371431,-6.9624806941894715,-2.5879018242355274,7.876070022583008,0.3023670017719269,0.6147433519363403
94,0.9093297114626595,0,0,0,-20,0,-20,3.716420888900757,0.5342006087303162,0.9201495051383972
95,0.9084203817511969,0,0,0,-7.946980121031576,0,0,1.8848885297775269,0.09715264290571213,3.504615068435669
96,0.9075119613694457,0,0,0,0,0,0,1.8997390270233154,0.6055212616920471,0.0479300357401371
97,0.9066044494080763,2,0,2,-11.848059014219064,-8.871239239810556,-5.939745504773029,0.20936338603496552,0.05510791391134262,2.989668846130371
98,0.9056978449586682,0,0,0,0,-2.795731600403915,0,0.43751659989356995,0.9846858382225037,0.0038133489433676004
99,0.9047921471137096,6,0,6,0,0,0,4.057309627532959,9.26063346862793,11.356911659240723
100,0.9038873549665959,1,0,1,0,-2.3128446657978836,-10.653761844401956,4.200815677642822,0.3595474064350128,0.04598343372344971
101,0.9029834676116293,0,0,0,-3.167878371551028,0,0,0.01794177107512951,0.041497211903333664,0.34154751896858215
102,0.9020804841440176,0,0,0,-2.9238648413890895,0,-20,8.0198392868042,6.465545654296875,0.4807445704936981
103,0.9011784036598737,0,0,0,0,0,0,0.026735937222838402,0.041716642677783966,0.3390923738479614
104,0.9002772252562138,1,1,0,-2.2053849210897107,-1.909951185183032,-6.135864894726169,4.469146728515625,0.059273090213537216,1.015135407447815
105,0.8993769480309576,0,0,0,-10.828963066243693,0,0,3.537954807281494,0.6921030282974243,35.594017028808594
106,0.8984775710829266,0,0,0,0,0,-2.7964761670472575,1.3082364797592163,0.9428460001945496,12.938753128051758
107,0.8975790935118436,0,0,0,-2.6435189790324545,0,0,2.7157366275787354e-06,5.802410125732422,0.06915872544050217
108,0.8966815144183318,2,0,2,0,0,0,0.5693420767784119,1.153151035308838,5.830350399017334
109,0.8957848329039134,2,2,0,0,-2.092519097014045,-2.0259645376507485,0.984516441822052,1.0919215679168701,0.200968936085701
110,0.8948890480710096,0,0,0,0,-4.281094288297268,-27.74009382060421,1.210597276687622,0.16642898321151733,5.271219730377197
111,0.8939941590229386,2,2,0,0,0,-3.5656227582811697,1.0075175762176514,1.9181886911392212,0.9199949502944946
112,0.8931001648639156,0,0,0,0,0,0,0.1955203413963318,0.7636369466781616,4.030055046081543
113,0.8922070646990518,3,0,3,0,0,-2.2631229167599303,0.20741064846515656,0.19249092042446136,9.685359954833984
114,0.8913148576343527,0,0,0,0,-4.616669439008467,0,0.036993350833654404,0.021928919479250908,3.954066276550293
115,0.8904235427767183,3,2,1,-1.360003231142961,-16.270972104107962,-2.7576582056492107,0.5486269593238831,3.6753854751586914,34.86842346191406
116,0.8895331192339416,0,0,0,-2.165872865371708,0,-4.5533235213642165,0.04801034554839134,5.834984302520752,1.1882001161575317
117,0.8886435861147077,4,4,0,0,0,-10.823866601856306,6.527300865855068e-05,0.018831003457307816,0.38745689392089844
118,0.887754942528593,0,0,0,0,0,0,0.0026194050442427397,0.6277819871902466,17.024091720581055
119,0.8868671875860644,0,0,0,-0.7963536955328765,0,-2.879129689808809,0.21444831788539886,0.6633509993553162,0.02814786322414875
120,0.8859803203984784,1,1,0,0,-2.2050415112535293,-3.624684327023669,0.006565534509718418,0.0641431137919426,1.2206488847732544
121,0.88509434007808,0,0,0,0,0,-6.399697134889604,0.2588275074958801,0.23953373730182648,0.03584913909435272
122,0.8842092457380019,6,5,1,0,0,-4.276216428217378,0.9398841261863708,0.0848100334405899,0.32235845923423767
123,0.8833250364922639,1,1,0,0,0,0,0.11832147091627121,110.70743560791016,0.6469772458076477
124,0.8824417114557717,0,0,0,0,-2.090882823767632,-12.912443810415574,0.3386066257953644,0.2147606760263443,7.962395191192627
125,0.8815592697443159,0,0,0,-1.4946824716454032,-2.0783651416268385,-0.6164885675724774,1.191985011100769,0.0003658380010165274,0.9453405141830444
126,0.8806777104745716,0,0,0,-2.481061159274661,-0.05624303481688964,-4.552551033549198,0.36216089129447937,107.63838958740234,0.43217241764068604
127,0.8797970327640969,5,4,1,0,0,0,0.8887707591056824,1.0932074785232544,0.06026303395628929
128,0.8789172357313328,2,2,0,0,-0.9782095774367594,0,0.3032979965209961,0.4071505069732666,0.005659786518663168
129,0.8780383184956015,3,3,0,0,-2.3355895239170317,-2.052490517874104,1.2063387632369995,0.04136870428919792,5.909796714782715
130,0.8771602801771059,0,0,0,-20,0,-18.69325545479453,0.0915551632642746,0.3831963539123535,1.4489742517471313
131,0.8762831198969288,4,0,4,0,0,0,0.49427682161331177,9.859643936157227,5.393280982971191
132,0.8754068367770318,0,0,0,0,-0.370029550821418,0,0.043137215077877045,0.6140466928482056,2.291092872619629
133,0.8745314299402548,0,0,0,0,0,0,0.23713275790214539,0.4023851752281189,1.1121968030929565
134,0.8736568985103146,0,0,0,0,0,0,0.15378344058990479,1.8214094638824463,5.938989162445068
135,0.8727832416118043,0,0,0,-2.5763596655243384,0,0,0.6307922005653381,0.3456263244152069,2.649319887161255
136,0.8719104583701925,1,0,1,0,0,-2.9035239019218997,0.012067112140357494,0.6417142748832703,4.969155788421631
137,0.8710385479118223,1,1,0,0,0,-8.07457654047489,0.9907627105712891,3.6653149127960205,7.175053119659424
138,0.8701675093639105,0,0,0,0,-0.6851430303848205,0,0.512507975101471,0.0004951127339154482,2.740596294403076
139,0.8692973418545467,0,0,0,-20,-4.195643389145127,0,3.039520263671875,30.340600967407227,3.6444172859191895
140,0.8684280445126921,4,4,0,0,-3.0403206056384686,0,0.6129743456840515,0.0009074379340745509,0.03175107762217522
141,0.8675596164681794,2,2,0,20,-20,0,0.9451596736907959,0.2274637222290039,7.242753982543945
142,0.8666920568517111,5,2,3,0,0,0,0.030566681176424026,0.02299843169748783,1.6307642459869385
143,0.8658253647948594,0,0,0,0,-5.843852266727893,0,3.310739755630493,1.1956205368041992,36.48875427246094
144,0.8649595394300645,5,5,0,20,-20,0,0.04824194684624672,2.7016396522521973,15.431187629699707
145,0.8640945798906344,2,2,0,0,0,-9.578229916955259,0.513595461845398,2.465494155883789,37.87971496582031
146,0.8632304853107438,1,0,1,0,-2.749545757857201,0,0.03607049211859703,1.1200190782546997,0.46872401237487793
147,0.862367254825433,1,0,1,0,0,-2.083564491949124,1.1330218315124512,3.7591631412506104,1.2044264078140259
148,0.8615048875706075,1,0,1,-2.5592825901423746,-2.129947113157756,-11.285366317297987,0.17622177302837372,0.2124062329530716,4.7242021560668945
149,0.8606433826830369,11,8,3,0,-2.1933572885346164,0,2.8883912563323975,0.053516894578933716,0.4559169113636017
150,0.8597827393003539,2,0,2,0,0,0,0.40214625000953674,0.03810563310980797,2.0426485538482666
151,0.8589229565610536,1,1,0,0,0,-1.197346750535211,1.972521185874939,0.149086132645607,1.9044029712677002
152,0.8580640336044925,2,0,2,-1.4893735088280224,0,-2.6145450112643625,96.84882354736328,0.7626221776008606,0.5722550749778748
153,0.857205969570888,4,3,1,0,0,0,0.824163556098938,0.0045340838842093945,6.433478832244873
154,0.8563487636013172,3,2,1,-0.6721510459315971,0,0,0.20182234048843384,0.6338840126991272,1.2568821907043457
155,0.8554924148377159,3,1,2,-3.2456954579703727,-2.734797448183374,0,0.11037714779376984,1.1167376041412354,0.03765163570642471
156,0.8546369224228781,0,0,0,0,0,0,0.9418905973434448,0.5533015727996826,0.34457334876060486
157,0.8537822855004553,0,0,0,-2.4688682160235547,0,0,2.13765287399292,0.003154156729578972,1.9629106521606445
158,0.8529285032149548,0,0,0,0,-2.35015534302914,-3.7253877281049235,0.5312200784683228,0.3259018659591675,0.014179891906678677
159,0.8520755747117399,4,0,4,0,0,0,0.011074426583945751,0.032899320125579834,0.6119078397750854
160,0.8512234991370281,7,2,5,0,0,0,0.7473364472389221,0.00014692927652504295,0.8383719325065613
161,0.8503722756378911,0,0,0,0,0,0,0.00010886155359912664,2.0814545154571533,0.11861184239387512
162,0.8495219033622532,0,0,0,0,0,0,0.26530542969703674,1.280083417892456,1.972530484199524
163,0.8486723814588909,0,0,0,0,-0.6084596528488806,0,0.9244752526283264,0.8024271130561829,2.0697980289696716e-05
164,0.847823709077432,6,2,4,-4.339826512260603,0,0,1.1519389152526855,1.9988446235656738,0.14480116963386536
165,0.8469758853683546,3,3,0,-2.5704028187687586,0,0,1.160636067390442,0.0001855081645771861,0.21032099425792694
166,0.8461289094829862,2,0,2,0,0,0,4.809473991394043,10.43409252166748,0.21582843363285065
167,0.8452827805735033,4,4,0,0,-1.4349809263025404,0,0.1743091493844986,0.00025758659467101097,0.0063172681257128716
168,0.8444374977929298,0,0,0,0,0,-5.842794038015774,0.0932580977678299,0.6168432831764221,0.001892660278826952
169,0.8435930602951368,0,0,0,0,0,-7.446284179723408,0.7423215508460999,1.1729286909103394,0.7150428295135498
170,0.8427494672348417,0,0,0,0,0,0,0.1512271761894226,0.04977337270975113,0.4116537868976593
171,0.8419067177676068,0,0,0,0,0,0,0.086811363697052,0.0073057254776358604,9.24365520477295
172,0.8410648110498392,0,0,0,0,0,0,0.13241484761238098,2.9700520038604736,0.9473750591278076
173,0.8402237462387894,0,0,0,0,0,-5.148053256551705,2.573850393295288,0.0029308267403393984,0.08998380601406097
174,0.8393835224925505,2,0,2,0,-2.350716435148456,-4.0345478826257395,0.009660299867391586,0.25347524881362915,0.41010352969169617
175,0.838544138970058,0,0,0,0,-7.232825549638011,-2.2587326179051903,0.2681407630443573,0.6049894690513611,0.3104165196418762
176,0.8377055948310879,2,0,2,20,-15.683638667419476,-20,0.0036096663679927588,1.767928957939148,0.7981417775154114
177,0.8368678892362568,0,0,0,-0.4601959619545992,-8.08544489372989,0,0.08432213962078094,0.4585699141025543,0.9312554597854614
178,0.8360310213470206,9,0,9,0,-1.3241223564231452,0,0.023269623517990112,8.100409104372375e-06,0.06088850274682045
179,0.8351949903256736,8,6,2,-2.9267264275883385,-1.24430610603101,0,0.008574934676289558,0.11573373526334763,0.1800561547279358
180,0.8343597953353479,3,2,1,20,-20,0,0.12596969306468964,0.0023619732819497585,0.7026969194412231
181,0.8335254355400126,2,2,0,-3.5609804801974207,0,0,0.16984838247299194,1.463726282119751,0.6976224780082703
182,0.8326919101044725,4,4,0,0,0,-11.970126923753554,0.6849840879440308,0.003956478554755449,0.00011300981714157388
183,0.831859218194368,1,0,1,0,0,0,0.004358791280537844,1.0435253381729126,0.25893959403038025
184,0.8310273589761736,3,3,0,0,0,-11.828382540606263,0.07820411026477814,18.266849517822266,0.03771689534187317
185,0.8301963316171974,1,1,0,0,0,-2.77495685661353,0.1026979312300682,1.0451821088790894,0.01384673360735178
186,0.8293661352855802,3,2,1,0,-4.352413631168176,0,0.018284719437360764,0.09390568733215332,0.832554280757904
187,0.8285367691502946,1,1,0,0,0,0,0.22373390197753906,3.761466359719634e-05,0.49130770564079285
188,0.8277082323811443,7,4,3,0,0,0,0.8550335168838501,0.26518678665161133,0.0870194211602211
189,0.8268805241487632,3,1,2,-13.47883785904369,-3.294391768278776,0,0.010762112215161324,0.26069697737693787,0.830331563949585
190,0.8260536436246144,0,0,0,0,0,-4.30334842871112,0.0017044543055817485,2.557764768600464,0.05747098848223686
191,0.8252275899809898,7,7,0,0,0,0,0.005998323671519756,0.01904936693608761,1.0588430166244507
192,0.8244023623910088,12,3,9,0,0,0,0.004863384645432234,12.835328102111816,0.29426124691963196
193,0.8235779600286178,2,0,2,0,0,0,6.606231689453125,13.461838722229004,0.0007411626284010708
194,0.8227543820685892,11,6,5,0,0,0,0.04449794813990593,2.234006881713867,0.49798107147216797
195,0.8219316276865206,0,0,0,-3.2063345976105215,0,0,15.957441329956055,0.762923538684845,0.6323830485343933
196,0.8211096960588341,1,1,0,0,0,0,0.08404730260372162,0.8080607056617737,0.006381533108651638
197,0.8202885863627752,4,4,0,0,0,0,0.10014113038778305,0.12884387373924255,0.12020846456289291
198,0.8194682977764125,2,2,0,0,0,0,0.11310980468988419,0.5020667314529419,1.085914134979248
199,0.818648829478636,0,0,0,0,0,0,1.8605631589889526,0.005402027629315853,0.0051828366704285145
200,0.8178301806491574,1,0,1,0,-1.875767739546912,0,0.0037492667324841022,0.9779688715934753,1.6246331930160522
201,0.8170123504685082,0,0,0,0,-1.0501801620000473,0,0.004412687849253416,0.7140862941741943,0.43133336305618286
202,0.8161953381180397,0,0,0,0,0,0,100.04002380371094,0.02643505111336708,0.12304044514894485
203,0.8153791427799216,9,0,9,0,0,0,0.0017105723964050412,7.626532077789307,0.19208098948001862
204,0.8145637636371417,2,2,0,-3.6024710600461463,0,-2.008964450010183,0.0496927946805954,1.0724895000457764,0.03413144871592522
205,0.8137491998735046,2,0,2,-5.6362653693930245,0,0,0.14969134330749512,1.9742915630340576,0.08821143954992294
206,0.812935450673631,3,3,0,0,0,0,0.03835834935307503,2.3224252799991518e-05,0.27978581190109253
207,0.8121225152229574,0,0,0,0,-2.123120629135115,0,0.634596049785614,0.0004584080306813121,0.0038966296706348658
208,0.8113103927077344,3,2,1,-1.934357991533413,0,0,0.0007395602879114449,0.15487965941429138,0.1141197681427002
209,0.8104990823150267,7,3,4,0,-1.8150364910235917,0,0.14442069828510284,0.05273628607392311,0.2940562963485718
210,0.8096885832327116,11,2,9,0,0,0,0.2278996706008911,0.03534466028213501,1.684834599494934
211,0.8088788946494789,7,3,4,0,0,0,0.23345500230789185,0.05666745454072952,0.03105628304183483
212,0.8080700157548294,0,0,0,0,0,0,0.2623264789581299,10.03824234008789,0.27114808559417725
213,0.8072619457390746,0,0,0,0,0,0,0.01738605834543705,0.011901220306754112,0.8473782539367676
214,0.8064546837933355,0,0,0,-11.25384567075576,-1.4685524026174046,-0.842390789311176,0.03393976017832756,0.021944032981991768,1.4061614274978638
215,0.8056482291095421,4,2,2,0,0,0,0.14113514125347137,0.11930258572101593,0.15422414243221283
216,0.8048425808804326,1,1,0,-2.1226002144326857,0,0,0.057319965213537216,0.17265881597995758,2.8232262134552
217,0.8040377382995522,0,0,0,0,0,0,0.0885879173874855,0.033647771924734116,1.6793304681777954
218,0.8032337005612527,6,2,4,0,0,0,0.05116567760705948,0.004171280190348625,0.00784508790820837
219,0.8024304668606914,3,0,3,0,0,0,1.7346162796020508,0.5184773206710815,0.019330793991684914
220,0.8016280363938307,0,0,0,-2.3960392246280064,0,0,0.04397137463092804,0.4481196999549866,0.0007777239079587162
221,0.8008264083574369,3,3,0,0,0,-4.438268122813114,0.4569909870624542,0.6708067059516907,0.8862295746803284
222,0.8000255819490795,2,0,2,0,0,0,0.09009512513875961,116.52679443359375,0.8264455795288086
223,0.7992255563671304,0,0,0,0,0,0,1.523246169090271,0.0027407892048358917,0.21286867558956146
224,0.7984263308107633,1,0,1,0,-3.407230014736221,0,0.4684416651725769,0.15774671733379364,0.06529618799686432
225,0.7976279044799526,0,0,0,0,0,0,0.033904675394296646,0.07396753877401352,0.07117558270692825
226,0.7968302765754727,1,0,1,0,0,0,0.02023402787744999,0.008820360526442528,0.2681543529033661
227,0.7960334462988972,3,0,3,0,0,0,0.016843372955918312,0.00649990001693368,0.1720481514930725
228,0.7952374128525983,1,0,1,0,0,0,0.1052277460694313,0.16383010149002075,0.11026107519865036
229,0.7944421754397457,3,1,2,0,-0.12358003717796384,0,0.030669059604406357,0.05856843665242195,0.3279380798339844
230,0.7936477332643059,0,0,0,0,0,0,0.17987921833992004,0.1295015811920166,0.3436374366283417
231,0.7928540855310416,1,1,0,0,0,0,0.08329981565475464,0.5753384828567505,1.6108150482177734
232,0.7920612314455105,5,0,5,0,0,-0.4227043711624656,0.104034923017025,0.07706903666257858,0.9998581409454346
233,0.7912691702140651,2,2,0,-3.3196830188366753,0,-1.6853892743191468,0.002370851580053568,0.3144546151161194,0.06705574691295624
234,0.790477901043851,0,0,0,0,0,-0.07343411083529983,0.04786830395460129,0.14061644673347473,0.795509934425354
235,0.7896874231428072,1,1,0,0,0,0,0.015116838738322258,2.731475353240967,0.19908396899700165
236,0.7888977357196644,2,2,0,-2.6675928478765942,0,0,1.3794746398925781,0.025906803086400032,0.01623593457043171
237,0.7881088379839447,6,0,6,0,0,0,0.03808427229523659,0.3618347644805908,0.017067674547433853
